reference_name,start_range,end_range,count,total_count,proportion,z_score
JYDO01000078.1,22000,43000,37,3893,0.009504238376573337,5.530154947922114
JYDO01000047.1,168000,190000,38,5284,0.007191521574564724,6.526809434587107
JYDO01000236.1,0,45000,238,6613,0.03598971722365039,5.247122655187315
JYDO01000003.1,765000,787000,47,17741,0.002649230595795051,6.076847659922843
JYDO01000026.1,0,17000,74,8816,0.00839382940108893,6.261677103430728
JYDO01000061.1,0,20000,42,3626,0.011583011583011582,7.110395451924506
JYDO01000049.1,52000,74000,66,6262,0.010539763653784734,10.489652414707122
JYDO01000105.1,0,19000,38,3471,0.010947853644482858,5.933555172936408
JYDO01000071.1,100000,200000,98,4092,0.023949169110459433,15.567925491083427
JYDO01000017.1,187000,208000,99,8976,0.011029411764705883,8.26373799580545
JYDO01000005.1,34000,56000,33,14855,0.0022214742510939076,6.411563444508659
JYDO01000038.1,186000,207000,75,7463,0.010049577917727455,8.362125270712884
JYDO01000053.1,192000,213000,37,5422,0.00682405016599041,6.283868694202285
JYDO01000046.1,0,18000,31,5232,0.005925076452599388,5.093007841256692
JYDO01000040.1,151000,172000,44,8009,0.0054938194531152455,5.5462271781894845
JYDO01000097.1,112000,133000,30,3160,0.00949367088607595,6.274143147787121
JYDO01000062.1,109000,133000,95,6950,0.013669064748201438,5.0459631002432666
JYDO01000007.1,346000,368000,40,14914,0.0026820437173125924,7.439708113650776
JYDO01000081.1,0,16000,96,3618,0.026533996683250415,5.591775553341145
JYDO01000003.1,140000,248000,43,17741,0.0024237641621103656,5.499426437150095
JYDO01000007.1,546000,567000,34,14914,0.0022797371597157033,6.17039352145759
JYDO01000048.1,85000,106000,46,4562,0.010083296799649276,10.099151770912378
JYDO01000103.1,0,19000,50,3414,0.014645577035735208,5.003671785450149
JYDO01000098.1,0,15000,162,3180,0.0509433962264151,17.185540885206507
JYDO01000011.1,480000,505000,121,12011,0.010074098742819082,6.411638056986254
JYDO01000037.1,12000,34000,31,6041,0.005131600728356232,5.6783746043917285
JYDO01000016.1,0,30000,105,9681,0.010845986984815618,13.118722904253085
JYDO01000167.1,0,97000,108,2660,0.0406015037593985,5.744235765542685
JYDO01000013.1,288000,310000,73,14612,0.004995893785929373,8.966842327097794
JYDO01000110.1,0,20000,46,3811,0.0120703227499344,6.658185457152976
JYDO01000075.1,86000,107000,34,4629,0.0073449989198531,5.108456138247211
JYDO01000104.1,0,23000,319,3315,0.0962292609351433,23.022262334467076
JYDO01000017.1,221000,243000,212,8976,0.023618538324420676,18.186077478372322
JYDO01000029.1,247000,269000,29,6568,0.004415347137637028,5.51228279696702
JYDO01000053.1,125000,149000,31,5422,0.005717447436370343,5.102985221564113
JYDO01000116.1,0,12000,168,3125,0.05376,9.713734002482436
JYDO01000048.1,0,21000,60,4562,0.0131521262604121,13.474666934849035
JYDO01000044.1,16000,38000,108,7072,0.015271493212669683,9.64501985705644
JYDO01000065.1,72000,95000,66,3690,0.01788617886178862,13.4941119398596
JYDO01000074.1,134000,161000,157,4988,0.031475541299117886,14.78655415859155
JYDO01000127.1,105000,128000,171,3462,0.049393414211438474,17.750616998913223
JYDO01000088.1,1000,22000,32,3183,0.010053408733898837,5.2627943408507685
JYDO01000045.1,141000,166000,31,4226,0.007335541883577852,5.06528355595389
JYDO01000057.1,37000,73000,34,4954,0.006863140896245458,5.662563500158846
JYDO01000095.1,124000,146000,40,3580,0.0111731843575419,5.575594295973321
JYDO01000082.1,111000,134000,125,3753,0.033306687982946975,12.19293577792953
JYDO01000055.1,55000,76000,125,4745,0.026343519494204427,17.478607764711864
JYDO01000004.1,70000,92000,120,18433,0.006510063473118863,9.293278610307325
JYDO01000002.1,34000,60000,377,19043,0.019797300845455022,38.368857295372024
JYDO01000081.1,0,18000,160,3618,0.04422332780541736,9.540418945753867
JYDO01000002.1,32000,60000,173,19043,0.009084703040487318,17.34711791514166
JYDO01000018.1,363000,386000,41,11285,0.0036331413380593707,5.64719914987403
JYDO01000039.1,153000,181000,1370,9666,0.14173391268363336,33.036218660704826
JYDO01000002.1,134000,168000,92,19043,0.004831171559103083,9.000250808285488
JYDO01000007.1,229000,250000,39,14914,0.0026149926243797775,7.228155681618579
JYDO01000002.1,322000,346000,154,19043,0.008086961088063855,15.389210816002556
JYDO01000030.1,232000,262000,72,8657,0.008316968926879982,5.098349186326996
JYDO01000008.1,567000,589000,39,12151,0.003209612377582092,7.268239772755966
JYDO01000018.1,44000,65000,51,11285,0.004519273371732388,7.262736646857698
JYDO01000093.1,82000,104000,91,3413,0.026662760035159685,14.865929714361213
JYDO01000013.1,281000,303000,45,14612,0.0030796605529701615,5.219321395740899
JYDO01000026.1,95000,120000,302,8816,0.03425589836660617,26.961163906464552
JYDO01000079.1,84000,107000,49,3048,0.016076115485564306,6.324121798131736
JYDO01000006.1,70000,91000,153,17868,0.008562793821356616,12.290741864649446
JYDO01000003.1,174000,195000,40,17741,0.002254664336846852,5.066360520070535
JYDO01000033.1,141000,168000,104,5183,0.020065599073895428,18.16530163332606
JYDO01000008.1,566000,588000,29,12151,0.002386634844868735,5.160561457653668
JYDO01000012.1,142000,167000,54,9369,0.005763688760806916,6.827452966018387
JYDO01000096.1,55000,132000,49,2950,0.016610169491525422,8.024378712864625
JYDO01000054.1,0,14000,35,4579,0.007643590303559729,6.056821998794792
JYDO01000004.1,540000,565000,152,18433,0.008246080399283894,11.885686244305063
JYDO01000053.1,127000,148000,31,5422,0.005717447436370343,5.102985221564113
JYDO01000038.1,184000,212000,81,7463,0.010853544151145651,9.084930582185484
JYDO01000054.1,0,19000,42,4579,0.009172308364271676,7.447428872104331
JYDO01000005.1,154000,182000,32,14855,0.0021541568495456074,6.187092683419293
JYDO01000012.1,436000,458000,115,9369,0.012274522360977692,15.279850783910797
JYDO01000076.1,0,21000,65,4504,0.014431616341030195,10.20786225434092
JYDO01000033.1,245000,266000,52,5183,0.010032799536947714,8.711068602084302
JYDO01000004.1,345000,369000,71,18433,0.0038517875549286605,5.323654420748292
JYDO01000094.1,139000,163000,100,4205,0.023781212841854936,7.961570557931989
JYDO01000086.1,0,21000,34,2738,0.01241782322863404,5.840233907308258
JYDO01000017.1,187000,209000,372,8976,0.04144385026737968,32.23540771917497
JYDO01000105.1,0,20000,49,3471,0.014116969173148948,7.91323268678701
JYDO01000001.1,23000,44000,41,25320,0.0016192733017377568,5.987758694950965
JYDO01000083.1,104000,126000,68,4944,0.013754045307443365,5.4041867666921455
JYDO01000062.1,113000,135000,251,6950,0.036115107913669064,13.972861751036996
JYDO01000012.1,142000,166000,49,9369,0.005230013875547016,6.134633472748517
JYDO01000040.1,89000,110000,50,8009,0.006242976651267324,6.420903329290482
JYDO01000021.1,110000,138000,29,6137,0.00472543588072348,5.079211718954863
JYDO01000043.1,9000,30000,143,5286,0.0270525917517972,13.504474840605623
JYDO01000141.1,0,42000,54,2569,0.021019852082522383,9.820716213756766
JYDO01000144.1,104000,126000,43,2714,0.015843773028739867,7.071077167374164
JYDO01000273.1,10000,33000,453,4440,0.10202702702702703,5.416285515343819
JYDO01000012.1,435000,457000,133,9369,0.01419575194791333,17.77400095968233
JYDO01000024.1,0,20000,68,7513,0.009050978304272594,9.852226018330846
JYDO01000107.1,0,30000,88,3854,0.022833419823559936,7.682493958483028
JYDO01000236.1,13000,44000,451,6613,0.06819900196582489,10.345528214786139
JYDO01000101.1,59000,97000,30,2743,0.01093693036820999,5.529804571799259
JYDO01000044.1,17000,38000,72,7072,0.010180995475113122,6.246872737911156
JYDO01000020.1,55000,77000,29,6826,0.004248461763844125,5.853951575996318
JYDO01000058.1,212000,240000,51,4994,0.010212254705646776,6.953242029774683
JYDO01000005.1,39000,61000,43,14855,0.00289464826657691,8.65627105540232
JYDO01000103.1,21000,43000,138,3414,0.040421792618629174,14.911990846926454
JYDO01000059.1,132000,198000,49,4821,0.010163866417755652,8.945400841366206
JYDO01000082.1,0,87000,63,3753,0.016786570743405275,5.891278619282918
JYDO01000016.1,131000,153000,137,9681,0.014151430637330854,17.325803885950606
JYDO01000026.1,96000,121000,63,8816,0.007146098003629764,5.263017652407166
JYDO01000011.1,69000,92000,133,12011,0.011073182915660644,7.077209645729818
JYDO01000042.1,127000,149000,106,6968,0.015212399540757749,13.622466912727544
JYDO01000055.1,119000,140000,41,4745,0.008640674394099051,5.270488115400481
JYDO01000022.1,173000,195000,91,8161,0.01115059428991545,14.042479979179001
JYDO01000021.1,38000,64000,37,6137,0.006029004399543751,6.7137801112332705
JYDO01000119.1,116000,140000,76,2945,0.025806451612903226,12.551640902262184
JYDO01000038.1,107000,128000,97,7463,0.012997454106927509,11.012411412779082
JYDO01000042.1,124000,145000,58,6968,0.008323765786452353,7.127643175300981
JYDO01000052.1,26000,51000,43,5490,0.007832422586520947,7.826397148237384
JYDO01000005.1,569000,590000,27,14855,0.0018175698418041065,5.064738877972463
JYDO01000083.1,103000,124000,64,4944,0.012944983818770227,5.054470622965975
JYDO01000167.1,0,100000,177,2660,0.06654135338345865,9.658875129877476
JYDO01000028.1,212000,238000,91,8489,0.010719754977029096,7.680100627076847
JYDO01000021.1,0,20000,29,6137,0.00472543588072348,5.079211718954863
JYDO01000090.1,85000,107000,103,4319,0.02384811298911785,5.999984382908261
JYDO01000159.1,0,38000,102,2961,0.034447821681864235,7.73475227597394
JYDO01000106.1,39000,83000,82,3375,0.024296296296296295,5.895160654840529
JYDO01000029.1,16000,38000,32,6568,0.0048721071863581,6.188074188850413
JYDO01000068.1,189000,212000,75,5180,0.01447876447876448,5.4658459355136495
JYDO01000102.1,54000,83000,56,3170,0.017665615141955835,6.214032884617846
JYDO01000062.1,110000,135000,355,6950,0.05107913669064748,19.924127518232815
JYDO01000080.1,82000,103000,70,3978,0.017596782302664656,8.051211547287073
JYDO01000167.1,0,101000,147,2660,0.05526315789473684,7.956858014949305
JYDO01000079.1,84000,108000,102,3048,0.03346456692913386,13.837974371905283
JYDO01000129.1,0,21000,40,2965,0.013490725126475547,6.595376834609321
JYDO01000023.1,330000,355000,104,9895,0.010510358767054067,5.444168492654061
JYDO01000019.1,132000,153000,43,8119,0.005296218746151004,6.232343320205954
JYDO01000042.1,136000,158000,53,6968,0.0076061997703788745,6.451099035985714
JYDO01000094.1,127000,149000,137,4205,0.03258026159334126,11.105559673848518
JYDO01000064.1,97000,126000,83,3732,0.022240085744908895,14.479735231673995
JYDO01000095.1,144000,170000,37,3580,0.010335195530726256,5.097970908506504
JYDO01000081.1,0,19000,119,3618,0.03289110005527916,7.010819272489467
JYDO01000082.1,0,88000,107,3753,0.028510524913402613,10.363422409290191
JYDO01000001.1,23000,45000,118,25320,0.004660347551342812,18.646750452545277
JYDO01000057.1,170000,199000,63,4954,0.012716996366572466,11.28196266001487
JYDO01000100.1,43000,64000,29,2943,0.009853890587835541,5.942561982296284
JYDO01000010.1,338000,362000,112,9840,0.011382113821138212,9.176233647204052
JYDO01000003.1,86000,109000,111,17741,0.006256693534750014,15.315587224286812
JYDO01000056.1,212000,234000,59,6025,0.00979253112033195,8.407044132195939
JYDO01000055.1,185000,213000,87,4745,0.01833508956796628,11.955886970975763
JYDO01000056.1,159000,186000,38,6025,0.006307053941908713,5.102540394879389
JYDO01000045.1,0,16000,44,4226,0.010411736867013724,7.520115592428118
JYDO01000020.1,92000,114000,27,6826,0.003955464400820392,5.376715380716886
JYDO01000109.1,107000,134000,101,3026,0.0333773959021811,15.809970458807275
JYDO01000075.1,175000,196000,37,4629,0.007993087059840137,5.646888918021281
JYDO01000115.1,67000,90000,36,2715,0.013259668508287293,6.6335812239925485
JYDO01000083.1,102000,127000,73,4944,0.01476537216828479,5.841331946349857
JYDO01000088.1,76000,97000,32,3183,0.010053408733898837,5.2627943408507685
JYDO01000030.1,223000,245000,169,8657,0.019521774286704402,12.572973151128151
JYDO01000076.1,0,20000,52,4504,0.011545293072824156,7.990273986036042
JYDO01000096.1,56000,78000,37,2950,0.012542372881355932,5.862629374320249
JYDO01000069.1,110000,132000,65,3549,0.018315018315018316,13.52292179338912
JYDO01000041.1,254000,279000,2509,42299,0.05931582306910329,9.357135981727419
JYDO01000034.1,31000,56000,42,6908,0.006079907353792704,5.195152085535837
JYDO01000023.1,332000,359000,135,9895,0.013643254168772108,7.169277522858625
JYDO01000019.1,215000,238000,142,8119,0.01748983865008006,22.35641625808375
JYDO01000118.1,33000,58000,46,2949,0.015598507968802983,5.529887077567539
JYDO01000107.1,128000,149000,236,3854,0.06123508043591074,21.466693288896607
JYDO01000067.1,0,27000,165,6375,0.02588235294117647,7.76340655325679
JYDO01000144.1,38000,60000,32,2714,0.011790714812085483,5.023788799469893
JYDO01000068.1,0,17000,74,5180,0.014285714285714285,5.386806609597784
JYDO01000012.1,412000,433000,87,9369,0.009285943003522255,11.400061621599527
JYDO01000167.1,0,102000,140,2660,0.05263157894736842,7.559720688132733
JYDO01000079.1,83000,107000,113,3048,0.037073490813648295,15.397453207971491
JYDO01000078.1,21000,42000,34,3893,0.008733624454148471,5.013069899861709
JYDO01000050.1,179000,201000,150,7156,0.020961430967020682,9.189612547206309
JYDO01000167.1,0,99000,120,2660,0.045112781954887216,6.425042611513953
JYDO01000126.1,0,18000,78,3039,0.02566633761105627,9.272096627950782
JYDO01000066.1,109000,133000,310,4346,0.0713299585826047,26.230955937385453
JYDO01000002.1,35000,56000,120,19043,0.0063015281205692384,11.885587585964165
JYDO01000116.1,12000,44000,150,3125,0.048,8.637284742064457
JYDO01000123.1,23000,45000,44,3617,0.012164777439867294,5.149869403354916
JYDO01000159.1,14000,39000,119,2961,0.04018912529550828,9.107602518723192
JYDO01000083.1,101000,123000,126,4944,0.025485436893203883,10.475070850721613
JYDO01000094.1,141000,167000,74,4205,0.017598097502972653,5.752280908909563
JYDO01000014.1,216000,241000,335,10340,0.03239845261121857,38.30470785007525
JYDO01000004.1,0,17000,73,18433,0.003960288612813975,5.48567989787315
JYDO01000129.1,0,19000,37,2965,0.012478920741989882,6.025259361898044
JYDO01000236.1,2000,29000,270,6613,0.040828670799939515,6.0130802979439455
JYDO01000095.1,146000,167000,46,3580,0.012849162011173185,6.530841070906955
JYDO01000130.1,41000,85000,109,2700,0.04037037037037037,16.53106786862967
JYDO01000104.1,0,24000,79,3315,0.023831070889894418,5.417805659029893
JYDO01000050.1,190000,220000,248,7156,0.03465623253214086,15.445340797362052
JYDO01000081.1,0,15000,90,3618,0.024875621890547265,5.221590235302452
JYDO01000123.1,82000,103000,75,3617,0.020735416090682888,9.353103155223558
JYDO01000009.1,411000,432000,264,13329,0.01980643709205492,8.552312096939694
JYDO01000058.1,197000,232000,64,4994,0.012815378454144974,8.911441262980468
JYDO01000102.1,55000,85000,84,3170,0.026498422712933754,9.631574647631709
JYDO01000095.1,144000,166000,42,3580,0.011731843575418994,5.894009887617866
JYDO01000101.1,58000,98000,28,2743,0.01020780167699599,5.107181945614889
JYDO01000113.1,117000,145000,38,2888,0.013157894736842105,6.070822277396119
JYDO01000095.1,147000,168000,45,3580,0.012569832402234637,6.371633275084682
JYDO01000016.1,327000,348000,64,9681,0.006610887305030472,7.728400396453136
JYDO01000004.1,542000,565000,115,18433,0.006238810828405577,8.88821491749518
JYDO01000121.1,115000,139000,607,6447,0.09415231890801923,7.685987332870721
JYDO01000019.1,130000,151000,37,8119,0.004557211479246212,5.2551267785163915
JYDO01000013.1,164000,185000,45,14612,0.0030796605529701615,5.219321395740899
JYDO01000003.1,143000,164000,92,17741,0.005185727974747759,12.572836416116258
JYDO01000003.1,692000,714000,40,17741,0.002254664336846852,5.066360520070535
JYDO01000032.1,166000,188000,131,8838,0.01482235799954741,6.828027734904401
JYDO01000003.1,578000,599000,59,17741,0.003325629896849107,7.809111328241088
JYDO01000037.1,0,21000,38,6041,0.006290349279920543,7.186889863177927
JYDO01000085.1,100000,124000,32,3496,0.009153318077803204,5.614276299658
JYDO01000038.1,101000,129000,61,7463,0.00817365670641833,6.675579543943484
JYDO01000148.1,52000,75000,163,3200,0.0509375,13.142406756080323
JYDO01000094.1,140000,163000,81,4205,0.019262782401902497,6.347089660569446
JYDO01000106.1,33000,58000,188,3375,0.05570370370370371,14.063270761915678
JYDO01000031.1,118000,143000,182,8108,0.022446965959546126,18.30982963218526
JYDO01000013.1,10000,31000,45,14612,0.0030796605529701615,5.219321395740899
JYDO01000084.1,134000,155000,38,3636,0.010451045104510451,6.806545581871344
JYDO01000035.1,132000,155000,39,7698,0.005066250974279034,5.907895384968844
JYDO01000005.1,66000,87000,27,14855,0.0018175698418041065,5.064738877972463
JYDO01000086.1,21000,42000,50,2738,0.018261504747991233,8.969204951628393
JYDO01000047.1,105000,127000,86,5284,0.01627554882664648,15.95069240225
JYDO01000121.1,118000,142000,1183,6447,0.18349619978284473,15.13364009867462
JYDO01000148.1,0,59000,127,3200,0.0396875,10.118124534938921
JYDO01000062.1,113000,134000,103,6950,0.014820143884892086,5.503752774642945
JYDO01000062.1,110000,133000,152,6950,0.021870503597122302,8.307714530340975
JYDO01000078.1,125000,157000,35,3893,0.008990495761623427,5.185431582548511
JYDO01000101.1,39000,117000,29,2743,0.010572366022602989,5.318493258707074
JYDO01000095.1,125000,147000,40,3580,0.0111731843575419,5.575594295973321
JYDO01000001.1,612000,726000,41,25320,0.0016192733017377568,5.987758694950965
JYDO01000022.1,36000,58000,88,8161,0.0107829922803578,13.552197035932354
JYDO01000026.1,285000,311000,100,8816,0.011343012704174229,8.622144896759146
JYDO01000041.1,251000,276000,1565,42299,0.036998510603087544,5.785395245809468
JYDO01000054.1,0,20000,44,4579,0.009609084953046517,7.844745121621343
JYDO01000041.1,245000,269000,7871,42299,0.18608004917373933,29.64492605163425
JYDO01000113.1,120000,150000,84,2888,0.029085872576177285,14.438901544125772
JYDO01000011.1,0,14000,788,12011,0.06560652734992924,43.40632553131603
JYDO01000021.1,185000,208000,35,6137,0.005703112269838683,6.305138013163669
JYDO01000083.1,104000,125000,68,4944,0.013754045307443365,5.4041867666921455
JYDO01000009.1,407000,434000,557,13329,0.0417885812889189,18.259415951964467
JYDO01000074.1,133000,161000,66,4988,0.013231756214915798,5.896122289318137
JYDO01000001.1,611000,632000,127,25320,0.005015797788309637,20.126372865770588
JYDO01000067.1,1000,25000,186,6375,0.029176470588235293,8.794449228739461
JYDO01000017.1,188000,210000,106,8976,0.011809269162210338,8.878396193840565
JYDO01000092.1,0,20000,31,2695,0.01150278293135436,7.054132286708454
JYDO01000004.1,0,16000,92,18433,0.004991048662724462,7.024921930559306
JYDO01000004.1,539000,562000,69,18433,0.0037432864970433463,5.161628943623432
JYDO01000022.1,34000,56000,41,8161,0.005023894130621247,5.871097591734882
JYDO01000001.1,215000,237000,45,25320,0.0017772511848341231,6.645368656384436
JYDO01000110.1,40000,61000,47,3811,0.012332721070585148,6.82403503559593
JYDO01000080.1,167000,189000,139,3978,0.03494218200100553,16.618910441192597
JYDO01000062.1,112000,135000,131,6950,0.018848920863309353,7.1060166350418195
JYDO01000006.1,69000,91000,118,17868,0.006603984777255429,9.370236013708526
JYDO01000004.1,0,15000,89,18433,0.00482829707589649,6.781883714872018
JYDO01000024.1,90000,112000,78,7513,0.010382004525489152,11.41345604900567
JYDO01000004.1,543000,565000,82,18433,0.004448543373297889,6.214794544935014
JYDO01000114.1,105000,126000,236,2920,0.08082191780821918,21.846398855531877
JYDO01000050.1,191000,234000,140,7156,0.01956400223588597,8.551272929843478
JYDO01000040.1,254000,280000,61,8009,0.007616431514546136,8.024476272975644
JYDO01000001.1,610000,631000,41,25320,0.0016192733017377568,5.987758694950965
JYDO01000075.1,145000,167000,35,4629,0.0075610282998487795,5.287933731505235
JYDO01000001.1,24000,45000,52,25320,0.0020537124802527647,7.79618608889301
JYDO01000044.1,17000,39000,203,7072,0.028704751131221718,18.612352532578715
JYDO01000006.1,549000,577000,110,17868,0.0061562569957465865,8.702691819207745
JYDO01000034.1,54000,75000,167,6908,0.02417486971627099,22.720234822017225
JYDO01000108.1,131000,154000,38,3490,0.010888252148997135,6.224553992408257
JYDO01000074.1,133000,160000,202,4988,0.0404971932638332,19.182921566474008
JYDO01000085.1,102000,124000,37,3496,0.010583524027459955,6.638103454686455
JYDO01000085.1,99000,120000,34,3496,0.009725400457665904,6.023807161669382
JYDO01000006.1,71000,92000,155,17868,0.008674725766733825,12.45762791327464
JYDO01000096.1,53000,81000,72,2950,0.02440677966101695,12.167731611741347
JYDO01000003.1,87000,108000,47,17741,0.002649230595795051,6.076847659922843
JYDO01000022.1,0,12000,47,8161,0.005759098149736552,6.8516634782281765
JYDO01000072.1,0,18000,437,4711,0.09276162173636171,14.12317634544087
JYDO01000023.1,331000,356000,168,9895,0.016978271854471955,9.005683909850582
JYDO01000084.1,136000,157000,36,3636,0.009900990099009901,6.397093087562026
JYDO01000057.1,3000,25000,38,4954,0.007670569236980218,6.437653039449332
JYDO01000058.1,197000,240000,66,4994,0.013215859030837005,9.212702683473665
JYDO01000045.1,141000,162000,109,4226,0.025792711784193092,19.794275774799257
JYDO01000083.1,106000,127000,82,4944,0.016585760517799353,6.628193269733741
JYDO01000007.1,132000,154000,41,14914,0.002749094810245407,7.651260545682975
