reference_name,start_range,end_range,count,total_count,proportion,z_score
NC_067195.1,5221000,5245000,54,806020,0.00006699585618222873,5.412036048769829
NC_067200.1,20357000,20417000,72,349224,0.0002061713971548347,6.317193159588645
NC_067199.1,43313000,43392000,57,439183,0.0001297864443751238,6.839424249615501
NC_067199.1,41416000,41456000,70,439183,0.00015938686151330993,8.50181208713877
NC_067196.1,2100000,2121000,124,1091930,0.00011356039306548954,9.868286881972875
NC_067200.1,10174000,10195000,165,349224,0.00047247611847982957,15.006323102095024
NC_067200.1,9460000,9486000,60,349224,0.00017180949762902892,5.196015102491048
NC_067199.1,39930000,39951000,179,439183,0.00040757497444117826,22.440294724833876
NC_067196.1,42475000,42510000,89,1091930,0.00008150705631313363,6.990316334307639
NC_067195.1,7868000,7890000,72,806020,0.00008932780824297164,7.341677349012165
NC_067196.1,657000,698000,177,1091930,0.00016209830300477137,14.226356568437376
NC_067195.1,26354000,26408000,62,806020,0.00007692116820922558,6.269654404433089
NC_067200.1,21348000,21435000,61,349224,0.00017467298925617943,5.2894466072491815
NC_067197.1,35883000,35959000,68,485108,0.00014017497134658673,5.602619482679448
NC_067199.1,42856000,42880000,87,439183,0.0001980950993093995,10.675703874669198
NC_067200.1,8248000,8310000,76,349224,0.00021762536366343665,6.6909191786211775
NC_067196.1,191000,213000,108,1091930,0.00009890743912155541,8.552643203040196
NC_067197.1,46716000,46771000,73,485108,0.00015048195453383576,6.037317546255631
NC_067199.1,28079000,28100000,49,439183,0.00011157080305931695,5.816416349601181
NC_067200.1,2655000,2676000,61,349224,0.00017467298925617943,5.2894466072491815
NC_067196.1,169000,191000,77,1091930,0.00007051734085518303,6.00358357510813
NC_067195.1,44510000,44535000,56,806020,0.00006947718418897794,5.626440637685644
NC_067200.1,21308000,21399000,102,349224,0.0002920761459693492,9.120138302332638
NC_067200.1,2729000,2751000,66,349224,0.00018899044739193182,5.756604131039847
NC_067195.1,28704000,28743000,88,806020,0.00010917843229696533,9.056914060338686
NC_067196.1,663000,693000,141,1091930,0.00012912915663091957,11.266158290838849
NC_067200.1,18286000,18316000,78,349224,0.0002233523469177376,6.877782188137443
NC_067199.1,40231000,40254000,51,439183,0.00011612471338826867,6.072168324604761
NC_067195.1,72502000,72557000,65,806020,0.00008064316021934939,6.5912612878068115
NC_067196.1,92114000,92165000,147,1091930,0.00013462401435989486,11.759524670438603
NC_067200.1,21390000,21411000,60,349224,0.00017180949762902892,5.196015102491048
NC_067196.1,29630000,29693000,66,1091930,0.000060443435018728305,5.0990785458419134
NC_067199.1,45584000,45629000,49,439183,0.00011157080305931695,5.816416349601181
NC_067199.1,34372000,34403000,103,439183,0.0002345263819410132,12.721719674697837
NC_067196.1,34989000,35013000,69,1091930,0.00006319086388321596,5.345761735641791
NC_067200.1,21327000,21422000,61,349224,0.00017467298925617943,5.2894466072491815
NC_067196.1,734000,845000,75,1091930,0.00006868572161219126,5.839128115241545
NC_067199.1,2430000,2460000,56,439183,0.00012750948921064795,6.711548262113711
NC_067199.1,46478000,46585000,44,439183,0.00010018602723693767,5.177036412092232
NC_067199.1,46479000,46588000,59,439183,0.0001343403547040755,7.095176224619081
NC_067195.1,85436000,85470000,61,806020,0.00007568050420585097,6.162452109975182
NC_067200.1,19662000,19691000,87,349224,0.00024912377156209196,7.718665730960641
NC_067195.1,60324000,60352000,64,806020,0.00007940249621597479,6.484058993348905
NC_067195.1,11538000,11621000,51,806020,0.00006327386417210492,5.090429165396106
NC_067195.1,28704000,28737000,63,806020,0.00007816183221260018,6.376856698890997
NC_067199.1,27429000,27450000,67,439183,0.00015255599601988237,8.1181841246334
NC_067199.1,14297000,14335000,51,439183,0.00011612471338826867,6.072168324604761
NC_067196.1,33972000,33997000,106,1091930,0.00009707581987856364,8.388187743173612
NC_067197.1,32269000,32291000,63,485108,0.0001298679881593377,5.167921419103266
NC_067200.1,8231000,8259000,67,349224,0.00019185393901908232,5.85003563579798
NC_067196.1,38228000,38249000,74,1091930,0.00006776991199069537,5.756900385308253
NC_067195.1,9442000,9463000,56,806020,0.00006947718418897794,5.626440637685644
NC_067196.1,61388000,61430000,81,1091930,0.00007418057934116656,6.3324944948413
NC_067197.1,41194000,41241000,102,485108,0.0002102624570198801,8.558566314997492
NC_067195.1,87920000,87942000,275,806020,0.0003411826009280167,29.103743123967398
NC_067200.1,8286000,8345000,85,349224,0.00024339678830779098,7.531802721444375
NC_067200.1,15656000,15679000,68,349224,0.0001947174306462328,5.943467140556113
NC_067200.1,9461000,9487000,75,349224,0.00021476187203628617,6.597487673863044
NC_067200.1,21263000,21292000,87,349224,0.00024912377156209196,7.718665730960641
NC_067195.1,82899000,82948000,52,806020,0.00006451452817547952,5.197631459854014
NC_067199.1,41594000,41617000,75,439183,0.00017077163733568922,9.141192024647719
NC_067197.1,32283000,32304000,74,485108,0.00015254335117128557,6.124257158970868
NC_067199.1,46268000,46305000,69,439183,0.0001571099063488341,8.37393609963698
NC_067196.1,8541000,8577000,78,1091930,0.0000714331504766789,6.085811305041423
NC_067195.1,50820000,50847000,77,806020,0.00009553112825984467,7.877688821301702
NC_067197.1,20740000,20768000,68,485108,0.00014017497134658673,5.602619482679448
NC_067197.1,40209000,40262000,70,485108,0.00014429776462148634,5.776498708109921
NC_067200.1,19757000,19812000,66,349224,0.00018899044739193182,5.756604131039847
NC_067195.1,812000,834000,51,806020,0.00006327386417210492,5.090429165396106
NC_067200.1,21378000,21466000,64,349224,0.00018326346413763086,5.56974112152358
NC_067200.1,21273000,21299000,95,349224,0.0002720317045792958,8.466117769025706
NC_067195.1,672000,693000,65,806020,0.00008064316021934939,6.5912612878068115
NC_067196.1,62110000,62140000,69,1091930,0.00006319086388321596,5.345761735641791
NC_067196.1,92090000,92124000,75,1091930,0.00006868572161219126,5.839128115241545
NC_067196.1,61130000,61151000,70,1091930,0.00006410667350471184,5.427989465575083
NC_067195.1,79786000,79836000,68,806020,0.00008436515222947322,6.912868171180534
NC_067195.1,49779000,49802000,83,806020,0.00010297511228009231,8.520902588049148
NC_067199.1,42511000,42542000,43,439183,0.00009790907207246182,5.049160424590442
NC_067199.1,8500000,8540000,46,439183,0.00010473993756588939,5.432788387095812
NC_067196.1,21284000,21329000,1307,1091930,0.0011969631752951197,107.14369139305785
NC_067200.1,2075000,2106000,66,349224,0.00018899044739193182,5.756604131039847
NC_067196.1,653000,702000,80,1091930,0.00007326476971967067,6.250266764908007
NC_067196.1,25511000,25539000,82,1091930,0.00007509638896266244,6.414722224774592
NC_067197.1,1823000,1861000,81,485108,0.0001669731276334342,6.732834447977524
NC_067196.1,92986000,93044000,77,1091930,0.00007051734085518303,6.00358357510813
NC_067195.1,69918000,69952000,56,806020,0.00006947718418897794,5.626440637685644
NC_067195.1,56583000,56648000,65,806020,0.00008064316021934939,6.5912612878068115
NC_067195.1,11676000,11712000,53,806020,0.00006575519217885413,5.304833754311922
NC_067197.1,43857000,43886000,71,485108,0.00014635916125893615,5.863438320825158
NC_067195.1,48758000,48783000,65,806020,0.00008064316021934939,6.5912612878068115
NC_067196.1,21283000,21331000,473,1091930,0.0004331779509675529,38.56576462869194
NC_067200.1,21310000,21331000,267,349224,0.0007645522644491787,24.5363365874246
NC_067199.1,25183000,25245000,45,439183,0.00010246298240141354,5.304912399594022
NC_067200.1,21273000,21316000,65,349224,0.00018612695576478134,5.663172626281714
NC_067195.1,56477000,56498000,55,806020,0.00006823652018560333,5.5192383432277365
NC_067195.1,16047000,16068000,145,806020,0.0001798962804893179,15.167444844439418
NC_067197.1,41051000,41076000,63,485108,0.0001298679881593377,5.167921419103266
NC_067200.1,21297000,21337000,62,349224,0.0001775364808833299,5.382878112007314
NC_067200.1,1051000,1076000,63,349224,0.00018039997251048038,5.476309616765447
NC_067200.1,16645000,16667000,69,349224,0.00019758092227338328,6.0368986453142455
NC_067196.1,92089000,92123000,110,1091930,0.00010073905836454718,8.717098662906782
NC_067195.1,2857000,2878000,118,806020,0.00014639835239820353,12.272982894075913
NC_067195.1,934000,961000,59,806020,0.00007319917619910177,5.948047521059366
NC_067195.1,45113000,45150000,53,806020,0.00006575519217885413,5.304833754311922
NC_067200.1,9455000,9485000,150,349224,0.00042952374407257234,13.604850530723029
NC_067200.1,9619000,9645000,133,349224,0.0003808443864110141,12.016514949834765
NC_067195.1,801000,822000,220,806020,0.00027294608074241334,23.207616928782485
NC_067199.1,36831000,36852000,80,439183,0.00018215641315806852,9.78057196215667
NC_067198.1,25696000,25717000,85,509057,0.00016697540746910463,5.383792903505798
NC_067199.1,10216000,10303000,65,439183,0.00014800208569093067,7.862432149629821
NC_067195.1,37654000,37693000,58,806020,0.00007195851219572715,5.840845226601459
NC_067199.1,6848000,6869000,69,439183,0.0001571099063488341,8.37393609963698
NC_067198.1,27826000,27848000,82,509057,0.00016108215779372448,5.185180305912879
NC_067200.1,21299000,21320000,252,349224,0.0007215998900419215,23.134864016052603
NC_067200.1,10261000,10282000,106,349224,0.0003035301124779511,9.49386432136517
NC_067199.1,43018000,43039000,96,439183,0.0002185876957896822,11.826587762185309
NC_067199.1,6643000,6667000,44,439183,0.00010018602723693767,5.177036412092232
NC_067195.1,50823000,50846000,117,806020,0.0001451576883948289,12.165780599618005
NC_067199.1,41564000,41598000,47,439183,0.00010701689273036525,5.560664374597602
NC_067199.1,1242000,1264000,62,439183,0.0001411712201975031,7.47880418712445
NC_067200.1,19757000,19814000,60,349224,0.00017180949762902892,5.196015102491048
NC_067195.1,2956000,2977000,74,806020,0.00009180913624972084,7.5560819379279796
NC_067195.1,650000,671000,144,806020,0.00017865561648594327,15.06024254998151
NC_067195.1,7737000,7762000,54,806020,0.00006699585618222873,5.412036048769829
NC_067199.1,43314000,43391000,50,439183,0.00011384775822379282,5.944292337102971
NC_067200.1,18917000,18943000,81,349224,0.00023194282179918907,7.158076702411843
NC_067199.1,42021000,42045000,67,439183,0.00015255599601988237,8.1181841246334
NC_067200.1,17357000,17439000,76,349224,0.00021762536366343665,6.6909191786211775
NC_067196.1,35222000,35258000,88,1091930,0.00008059124669163774,6.908088604374347
NC_067199.1,27350000,27379000,85,439183,0.00019354118898044778,10.419951899665618
NC_067197.1,23181000,23229000,70,485108,0.00014429776462148634,5.776498708109921
NC_067199.1,43128000,43149000,47,439183,0.00010701689273036525,5.560664374597602
NC_067199.1,3386000,3494000,43,439183,0.00009790907207246182,5.049160424590442
NC_067199.1,46237000,46258000,43,439183,0.00009790907207246182,5.049160424590442
NC_067199.1,41136000,41157000,1311,439183,0.0029850882206278475,167.19591257686008
NC_067199.1,17243000,17323000,43,439183,0.00009790907207246182,5.049160424590442
NC_067195.1,31959000,31990000,79,806020,0.00009801245626659388,8.092093410217517
NC_067197.1,5736000,5759000,573,485108,0.0011811802732587383,49.507123903873925
NC_067200.1,17357000,17432000,69,349224,0.00019758092227338328,6.0368986453142455
NC_067199.1,39027000,39102000,44,439183,0.00010018602723693767,5.177036412092232
NC_067195.1,42176000,42255000,54,806020,0.00006699585618222873,5.412036048769829
NC_067195.1,36194000,36223000,53,806020,0.00006575519217885413,5.304833754311922
NC_067197.1,23179000,23227000,70,485108,0.00014429776462148634,5.776498708109921
NC_067200.1,18284000,18313000,181,349224,0.0005182919845142373,16.501227178225154
NC_067199.1,27446000,27468000,68,439183,0.00015483295118435823,8.24606011213519
NC_067199.1,46464000,46516000,47,439183,0.00010701689273036525,5.560664374597602
NC_067195.1,14800000,14843000,52,806020,0.00006451452817547952,5.197631459854014
NC_067199.1,17183000,17240000,64,439183,0.0001457251305264548,7.7345561621280305
NC_067196.1,56599000,56622000,78,1091930,0.0000714331504766789,6.085811305041423
NC_067199.1,28913000,28941000,51,439183,0.00011612471338826867,6.072168324604761
NC_067196.1,654000,700000,81,1091930,0.00007418057934116656,6.3324944948413
NC_067199.1,9571000,9607000,49,439183,0.00011157080305931695,5.816416349601181
NC_067195.1,86809000,86850000,63,806020,0.00007816183221260018,6.376856698890997
NC_067199.1,40312000,40387000,47,439183,0.00010701689273036525,5.560664374597602
NC_067200.1,21266000,21288000,69,349224,0.00019758092227338328,6.0368986453142455
NC_067195.1,70971000,70995000,98,806020,0.0001215850723307114,10.128937004917761
NC_067199.1,32882000,32918000,46,439183,0.00010473993756588939,5.432788387095812
NC_067196.1,35797000,35823000,88,1091930,0.00008059124669163774,6.908088604374347
NC_067196.1,34141000,34162000,80,1091930,0.00007326476971967067,6.250266764908007
NC_067195.1,59460000,59486000,138,806020,0.00017121163246569564,14.417028783234064
NC_067199.1,12140000,12165000,50,439183,0.00011384775822379282,5.944292337102971
NC_067196.1,1792000,1830000,65,1091930,0.00005952762539723242,5.0168508159086205
NC_067200.1,21293000,21337000,98,349224,0.00028062217946074727,8.746412283300105
NC_067196.1,362000,430000,121,1091930,0.0001108129642010019,9.621603692172998
NC_067195.1,64378000,64429000,66,806020,0.000081883824222724,6.698463582264719
NC_067196.1,21284000,21330000,2890,1091930,0.002646689806123103,237.31018787745978
NC_067195.1,985000,1006000,133,806020,0.0001650083124488226,13.881017310944527
NC_067196.1,42474000,42508000,91,1091930,0.0000833386755561254,7.154771794174224
NC_067199.1,43315000,43339000,67,439183,0.00015255599601988237,8.1181841246334
NC_067197.1,23182000,23231000,82,485108,0.000169034524270884,6.81977406069276
NC_067195.1,499000,520000,127,806020,0.00015756432842857498,13.23780354419708
NC_067195.1,59599000,59623000,67,806020,0.00008312448822609861,6.805665876722627
NC_067196.1,38728000,38787000,110,1091930,0.00010073905836454718,8.717098662906782
NC_067199.1,43083000,43110000,157,439183,0.0003574819608227094,19.627022999794498
NC_067195.1,56547000,56571000,60,806020,0.00007443984020247637,6.055249815517274
NC_067199.1,41569000,41620000,44,439183,0.00010018602723693767,5.177036412092232
NC_067196.1,660000,696000,126,1091930,0.00011539201230848131,10.03274234183946
NC_067195.1,50823000,50850000,135,806020,0.00016748964045557182,14.095421899860343
NC_067200.1,9992000,10024000,92,349224,0.00026344122969784435,8.185823254751307
NC_067200.1,21328000,21420000,85,349224,0.00024339678830779098,7.531802721444375
NC_067196.1,372000,477000,102,1091930,0.00009341258139258011,8.059276823440442
NC_067195.1,62192000,62273000,55,806020,0.00006823652018560333,5.5192383432277365
NC_067197.1,6020000,6093000,76,485108,0.00015666614444618518,6.2981363844013405
NC_067195.1,62181000,62230000,61,806020,0.00007568050420585097,6.162452109975182
NC_067195.1,84822000,84852000,69,806020,0.00008560581623284782,7.020070465638442
NC_067195.1,6971000,6994000,57,806020,0.00007071784819235254,5.733642932143551
NC_067195.1,62183000,62228000,61,806020,0.00007568050420585097,6.162452109975182
NC_067199.1,40144000,40178000,65,439183,0.00014800208569093067,7.862432149629821
NC_067195.1,28704000,28740000,70,806020,0.00008684648023622243,7.12727276009635
NC_067197.1,46712000,46775000,73,485108,0.00015048195453383576,6.037317546255631
NC_067195.1,75636000,75658000,547,806020,0.0006786432098459096,58.262767216518256
NC_067196.1,371000,479000,65,1091930,0.00005952762539723242,5.0168508159086205
NC_067200.1,21322000,21412000,120,349224,0.00034361899525805784,10.801905387979033
NC_067199.1,42847000,42868000,179,439183,0.00040757497444117826,22.440294724833876
NC_067199.1,41568000,41602000,46,439183,0.00010473993756588939,5.432788387095812
NC_067199.1,40763000,40785000,73,439183,0.00016621772700673752,8.885440049644139
NC_067198.1,24810000,24831000,140,509057,0.0002750183181844076,9.025023859375976
NC_067198.1,23219000,23250000,82,509057,0.00016108215779372448,5.185180305912879
NC_067195.1,37657000,37693000,59,806020,0.00007319917619910177,5.948047521059366
NC_067196.1,2098000,2119000,176,1091930,0.00016118249338327548,14.144128838504084
NC_067199.1,46481000,46590000,63,439183,0.00014344817536197894,7.6066801746262405
NC_067200.1,21252000,21348000,266,349224,0.0007616887728220282,24.442905082666467
NC_067199.1,28080000,28101000,80,439183,0.00018215641315806852,9.78057196215667
NC_067200.1,10211000,10233000,78,349224,0.0002233523469177376,6.877782188137443
NC_067200.1,17412000,17439000,70,349224,0.00020044441390053375,6.130330150072378
NC_067199.1,34159000,34182000,53,439183,0.00012067862371722038,6.3279202996083415
NC_067199.1,40286000,40307000,44,439183,0.00010018602723693767,5.177036412092232
NC_067195.1,52439000,52531000,55,806020,0.00006823652018560333,5.5192383432277365
NC_067196.1,368000,481000,95,1091930,0.00008700191404210893,7.4836827139073945
NC_067195.1,7156000,7234000,54,806020,0.00006699585618222873,5.412036048769829
NC_067196.1,85981000,86010000,65,1091930,0.00005952762539723242,5.0168508159086205
NC_067195.1,50821000,50850000,141,806020,0.00017493362447581947,14.738635666607788
NC_067200.1,9464000,9487000,109,349224,0.0003121205873594026,9.77415883563957
NC_067200.1,21381000,21471000,58,349224,0.00016608251437472796,5.009152092974782
NC_067200.1,8232000,8260000,69,349224,0.00019758092227338328,6.0368986453142455
NC_067197.1,46860000,46882000,94,485108,0.00019377128392028168,7.863049413275599
NC_067200.1,18916000,18942000,69,349224,0.00019758092227338328,6.0368986453142455
NC_067199.1,28157000,28181000,70,439183,0.00015938686151330993,8.50181208713877
NC_067196.1,508000,627000,74,1091930,0.00006776991199069537,5.756900385308253
NC_067199.1,28212000,28234000,81,439183,0.00018443336832254435,9.90844794965846
NC_067195.1,80992000,81025000,60,806020,0.00007443984020247637,6.055249815517274
NC_067196.1,34319000,34340000,91,1091930,0.0000833386755561254,7.154771794174224
NC_067195.1,75241000,75262000,111,806020,0.0001377137043745813,11.52256683287056
NC_067200.1,9463000,9487000,64,349224,0.00018326346413763086,5.56974112152358
NC_067199.1,40569000,40590000,52,439183,0.00011840166855274453,6.200044312106551
NC_067196.1,16408000,16459000,90,1091930,0.00008242286593462951,7.072544064240932
NC_067196.1,662000,693000,284,1091930,0.0002600899325048309,23.024723671299668
NC_067198.1,26236000,26258000,80,509057,0.00015715332467680437,5.0527719075176
NC_067199.1,6145000,6176000,51,439183,0.00011612471338826867,6.072168324604761
NC_067199.1,45567000,45591000,60,439183,0.00013661730986855137,7.223052212120871
NC_067195.1,828000,849000,83,806020,0.00010297511228009231,8.520902588049148
NC_067195.1,886000,907000,132,806020,0.000163767648445448,13.773815016486619
NC_067200.1,21294000,21319000,62,349224,0.0001775364808833299,5.382878112007314
NC_067200.1,7657000,7712000,63,349224,0.00018039997251048038,5.476309616765447
NC_067196.1,40046000,40124000,74,1091930,0.00006776991199069537,5.756900385308253
NC_067200.1,21273000,21307000,61,349224,0.00017467298925617943,5.2894466072491815
NC_067196.1,35296000,35318000,75,1091930,0.00006868572161219126,5.839128115241545
NC_067196.1,369000,481000,82,1091930,0.00007509638896266244,6.414722224774592
NC_067197.1,35120000,35141000,63,485108,0.0001298679881593377,5.167921419103266
NC_067199.1,45585000,45628000,57,439183,0.0001297864443751238,6.839424249615501
NC_067200.1,21331000,21419000,150,349224,0.00042952374407257234,13.604850530723029
NC_067197.1,45285000,45314000,65,485108,0.00013399078143423731,5.3418006445337385
NC_067196.1,61376000,61397000,798,1091930,0.000730816077953715,65.28977685701199
NC_067199.1,28588000,28677000,51,439183,0.00011612471338826867,6.072168324604761
NC_067195.1,27468000,27502000,64,806020,0.00007940249621597479,6.484058993348905
NC_067199.1,40482000,40503000,47,439183,0.00010701689273036525,5.560664374597602
NC_067197.1,27881000,27911000,64,485108,0.0001319293847967875,5.254861031818502
NC_067200.1,21379000,21469000,84,349224,0.0002405332966806405,7.438371216686242
NC_067200.1,21577000,21598000,59,349224,0.00016894600600187844,5.102583597732915
NC_067195.1,2353000,2375000,139,806020,0.00017245229646907024,14.524231077691972
NC_067195.1,85437000,85470000,57,806020,0.00007071784819235254,5.733642932143551
NC_067199.1,40425000,40446000,84,439183,0.00019126423381597192,10.29207591216383
NC_067199.1,40853000,40875000,192,439183,0.0004371753915793644,24.102682562357145
NC_067200.1,15657000,15680000,59,349224,0.00016894600600187844,5.102583597732915
NC_067199.1,45794000,45852000,50,439183,0.00011384775822379282,5.944292337102971
NC_067199.1,33632000,33665000,43,439183,0.00009790907207246182,5.049160424590442
NC_067196.1,92134000,92208000,136,1091930,0.00012455010852344014,10.855019641172387
NC_067199.1,45890000,45923000,1030,439183,0.002345263819410132,131.2627600888571
NC_067199.1,34598000,34631000,76,439183,0.0001730485925001651,9.269068012149509
NC_067199.1,42512000,42543000,56,439183,0.00012750948921064795,6.711548262113711
NC_067200.1,3377000,3398000,76,349224,0.00021762536366343665,6.6909191786211775
NC_067199.1,28569000,28656000,46,439183,0.00010473993756588939,5.432788387095812
NC_067195.1,50822000,50853000,99,806020,0.000122825736334086,10.236139299375669
NC_067197.1,41377000,41398000,73,485108,0.00015048195453383576,6.037317546255631
NC_067195.1,39068000,39106000,53,806020,0.00006575519217885413,5.304833754311922
NC_067195.1,803000,825000,70,806020,0.00008684648023622243,7.12727276009635
NC_067200.1,21256000,21277000,241,349224,0.0006901014821432662,22.10711746371314
NC_067200.1,21318000,21408000,206,349224,0.0005898792751929993,18.837014797178483
NC_067200.1,17348000,17438000,122,349224,0.00034934597851235885,10.9887683974953
NC_067200.1,19759000,19811000,79,349224,0.00022621583854488808,6.971213692895576
NC_067200.1,3284000,3305000,89,349224,0.0002548507548163929,7.905528740476908
NC_067199.1,27992000,28013000,44,439183,0.00010018602723693767,5.177036412092232
NC_067197.1,28693000,28726000,65,485108,0.00013399078143423731,5.3418006445337385
NC_067195.1,26987000,27043000,54,806020,0.00006699585618222873,5.412036048769829
NC_067199.1,43017000,43038000,86,439183,0.00019581814414492365,10.547827887167408
NC_067199.1,3079000,3117000,52,439183,0.00011840166855274453,6.200044312106551
NC_067195.1,28704000,28732000,58,806020,0.00007195851219572715,5.840845226601459
NC_067197.1,46592000,46698000,66,485108,0.00013605217807168712,5.428740257248975
NC_067195.1,670000,691000,192,806020,0.00023820748864792436,20.205952683961073
NC_067197.1,46625000,46677000,72,485108,0.00014842055789638595,5.950377933540395
NC_067196.1,92266000,92288000,91,1091930,0.0000833386755561254,7.154771794174224
NC_067200.1,15633000,15662000,60,349224,0.00017180949762902892,5.196015102491048
NC_067200.1,511000,549000,100,349224,0.00028634916271504823,8.933275292816372
NC_067196.1,21285000,21330000,1587,1091930,0.001453389869313967,130.16745577437973
NC_067200.1,21321000,21409000,108,349224,0.0003092570957322521,9.680727330881437
NC_067195.1,52436000,52527000,69,806020,0.00008560581623284782,7.020070465638442
NC_067199.1,28926000,28958000,51,439183,0.00011612471338826867,6.072168324604761
NC_067199.1,15749000,15778000,54,439183,0.00012295557888169624,6.4557962871101315
NC_067200.1,3258000,3279000,102,349224,0.0002920761459693492,9.120138302332638
NC_067196.1,34814000,34838000,73,1091930,0.0000668541023691995,5.674672655374961
NC_067197.1,46961000,47007000,96,485108,0.0001978940771951813,8.036928638706073
NC_067197.1,42431000,42452000,68,485108,0.00014017497134658673,5.602619482679448
NC_067200.1,21374000,21462000,120,349224,0.00034361899525805784,10.801905387979033
NC_067199.1,41522000,41600000,68,439183,0.00015483295118435823,8.24606011213519
NC_067199.1,16681000,16717000,84,439183,0.00019126423381597192,10.29207591216383
NC_067199.1,40583000,40605000,79,439183,0.00017987945799359265,9.652695974654879
NC_067199.1,45580000,45634000,142,439183,0.0003233276333555716,17.70888318726765
NC_067199.1,21546000,21634000,45,439183,0.00010246298240141354,5.304912399594022
NC_067196.1,438000,459000,214,1091930,0.00019598325900011906,17.268782575969198
NC_067199.1,21451000,21475000,48,439183,0.0001092938478948411,5.688540362099391
NC_067200.1,5702000,5723000,595,349224,0.001703777518154537,55.18187014809226
NC_067199.1,20789000,20855000,43,439183,0.00009790907207246182,5.049160424590442
NC_067200.1,597000,633000,100,349224,0.00028634916271504823,8.933275292816372
NC_067200.1,19552000,19573000,206,349224,0.0005898792751929993,18.837014797178483
NC_067200.1,3102000,3139000,83,349224,0.00023766980505349002,7.344939711928109
NC_067200.1,21297000,21404000,75,349224,0.00021476187203628617,6.597487673863044
NC_067195.1,87353000,87393000,57,806020,0.00007071784819235254,5.733642932143551
NC_067199.1,40623000,40644000,134,439183,0.00030511199203976473,16.685875287253328
NC_067200.1,21264000,21292000,73,349224,0.0002090348887819852,6.410624664346778
NC_067196.1,92135000,92192000,72,1091930,0.0000659382927477036,5.592444925441668
NC_067196.1,436000,474000,169,1091930,0.0001547718260328043,13.568534728971038
NC_067199.1,1278000,1314000,49,439183,0.00011157080305931695,5.816416349601181
NC_067200.1,20245000,20294000,109,349224,0.0003121205873594026,9.77415883563957
NC_067195.1,570000,591000,222,806020,0.0002754274087491626,23.4220215176983
NC_067196.1,1962000,2008000,73,1091930,0.0000668541023691995,5.674672655374961
NC_067195.1,603000,624000,97,806020,0.00012034440832733678,10.021734710459853
NC_067196.1,35503000,35524000,93,1091930,0.00008517029479911716,7.319227254040809
