reference_name,start_range,end_range,count,total_count,proportion,z_score
NC_051168.1,143326000,143355000,49,22270,0.002200269420745397,8.07076706523149
NC_051166.1,116599000,116631000,94,31229,0.003010022735278107,8.527277305486603
NC_051167.1,229721000,229747000,30,26825,0.0011183597390493941,7.186009391830982
NC_051173.1,142624000,142650000,72,13218,0.005447117566954153,15.672651765500042
NC_051170.1,164317000,164359000,20,17073,0.0011714402858314296,6.0563482159335225
NC_051165.1,123063000,123086000,16,30808,0.0005193456245131135,5.561156510808874
NC_051169.1,30799000,30823000,19,17992,0.001056024899955536,5.892740667189618
NC_051168.1,143317000,143346000,51,22270,0.0022900763358778627,8.422490393628447
NC_051172.1,22084000,22106000,55,22927,0.002398918305927509,8.803472528990687
NC_051167.1,69131000,69153000,24,26825,0.0008946877912395153,5.5861540364595195
NC_051167.1,69142000,69164000,56,26825,0.0020876048462255357,14.118715931773988
NC_051172.1,22083000,22107000,60,22927,0.002617001788284555,9.65810396244968
NC_051174.1,24532000,24554000,80,13596,0.005884083553986467,11.271392640398446
NC_051171.1,21427000,21455000,27,16953,0.0015926384710670677,6.512228387395306
NC_051165.1,16833000,16873000,15,30808,0.0004868865229810439,5.138652758374709
NC_051165.1,198894000,198919000,15,30808,0.0004868865229810439,5.138652758374709
NC_051171.1,21426000,21453000,22,16953,0.0012977054208694627,5.148838846433918
NC_051174.1,24540000,24579000,42,13596,0.003089143865842895,5.690972315025239
NC_051169.1,30800000,30823000,116,17992,0.006447309915518008,41.19139155293394
NC_051166.1,137072000,137098000,58,31229,0.0018572480707035129,5.112575757238811
NC_051174.1,24523000,24554000,48,13596,0.00353045013239188,6.572091313768377
NC_051166.1,116604000,116631000,57,31229,0.0018252265522431075,5.01772293645415
NC_051173.1,112620000,112650000,31,13218,0.0023452867302163716,6.338383201597187
NC_051172.1,22081000,22107000,58,22927,0.0025297683953417367,9.316251389066082
NC_051172.1,43741000,43765000,39,22927,0.001701051162384961,6.068651941921915
NC_051171.1,28153000,28178000,29,16953,0.0017106116911461099,7.057584203779862
NC_051166.1,137070000,137091000,123,31229,0.003938646770629863,11.27800910824177
NC_051173.1,155083000,155105000,41,13218,0.003101830836737782,8.615034070841785
NC_051173.1,122724000,122745000,28,13218,0.0021183234982599486,5.6553879408238075
NC_051166.1,137071000,137099000,125,31229,0.004002689807550674,11.46771474981109
NC_051171.1,21428000,21453000,39,16953,0.0023004777915413203,9.784363285702637
NC_051166.1,137069000,137098000,75,31229,0.0024016138845304046,6.725073710578046
NC_051167.1,69133000,69155000,30,26825,0.0011183597390493941,7.186009391830982
NC_051167.1,19596000,19627000,55,26825,0.0020503261882572226,13.85207337254541
NC_051168.1,143316000,143337000,82,22270,0.0036820835204310733,13.874201983781273
NC_051165.1,124340000,124366000,22,30808,0.000714100233705531,8.096179025413866
NC_051166.1,137069000,137092000,58,31229,0.0018572480707035129,5.112575757238811
NC_051167.1,173880000,173903000,23,26825,0.0008574091332712022,5.319511477230942
NC_051166.1,116609000,116633000,94,31229,0.003010022735278107,8.527277305486603
NC_051172.1,22086000,22107000,45,22927,0.0019627513412134165,7.094209662072704
NC_051166.1,68800000,68852000,282,31229,0.00903006820583432,26.359607613002854
NC_051174.1,24520000,24580000,38,13596,0.002794939688143572,5.103559649196481
NC_051166.1,68801000,68839000,76,31229,0.00243363540299081,6.819926531362707
NC_051174.1,24535000,24575000,247,13596,0.018167107972933215,35.79587143874912
NC_051166.1,68814000,68852000,162,31229,0.005187485990585674,14.977269118843546
NC_051166.1,137069000,137097000,114,31229,0.003650453104486215,10.42433372117982
NC_051172.1,22083000,22106000,52,22927,0.002268068216513281,8.290693668915292
NC_051171.1,21429000,21453000,63,16953,0.0037161564324898247,16.3286330823173
NC_051167.1,27890000,27912000,63,26825,0.002348555452003728,15.985213846374027
NC_051171.1,21428000,21451000,31,16953,0.0018285849112251518,7.602940020164417
NC_051168.1,143323000,143354000,62,22270,0.0027840143691064212,10.356968699811707
NC_051167.1,69135000,69165000,30,26825,0.0011183597390493941,7.186009391830982
NC_051169.1,190286000,190309000,26,17992,0.001445086705202312,8.44006598884127
NC_051166.1,191520000,191553000,58,31229,0.0018572480707035129,5.112575757238811
NC_051170.1,37350000,37373000,24,17073,0.0014057283429977157,7.474527587457511
NC_051165.1,219672000,219697000,18,30808,0.0005842638275772526,6.406164015677205
NC_051167.1,69175000,69200000,37,26825,0.001379310344827586,9.052507306431021
NC_051165.1,256371000,256395000,15,30808,0.0004868865229810439,5.138652758374709
NC_051166.1,68800000,68851000,279,31229,0.008934003650453104,26.075049150648873
NC_051171.1,52628000,52660000,25,16953,0.0014746652509880257,5.966872571010751
NC_051172.1,43742000,43766000,65,22927,0.002835085270641602,10.51273539590867
NC_051169.1,198634000,198670000,20,17992,0.0011116051578479323,6.256644284568425
NC_051171.1,175419000,175442000,22,16953,0.0012977054208694627,5.148838846433918
NC_051166.1,137072000,137099000,91,31229,0.0029139581798968907,8.242718843132621
NC_051172.1,43743000,43765000,205,22927,0.008941422776638897,34.442415532760435
NC_051171.1,21427000,21452000,35,16953,0.002064531351383236,8.693651652933527
NC_051172.1,43744000,43766000,55,22927,0.002398918305927509,8.803472528990687
NC_051173.1,155085000,155109000,64,13218,0.004841882281737026,13.851331070104363
NC_051172.1,43742000,43763000,61,22927,0.0026606184847559645,9.829030249141477
NC_051167.1,229724000,229748000,73,26825,0.002721342031686859,18.651639438659796
NC_051173.1,142623000,142650000,26,13218,0.0019670146769556664,5.200057766974888
NC_051169.1,14201000,14284000,17,17992,0.0009448643841707425,5.1649334324320035
NC_051173.1,112619000,112650000,30,13218,0.0022696323195642307,6.110718114672728
NC_051174.1,24524000,24555000,124,13596,0.009120329508679022,17.73293196451479
NC_051167.1,229721000,229745000,39,26825,0.0014538676607642124,9.585792424888176
NC_051169.1,40740000,40773000,20,17992,0.0011116051578479323,6.256644284568425
NC_051167.1,41786000,41810000,51,26825,0.0019012115563839702,12.785503135631101
NC_051172.1,43743000,43764000,74,22927,0.003227635538884285,12.051071976134855
NC_051166.1,34283000,34316000,68,31229,0.002177463255307567,6.06110396508542
NC_051172.1,22080000,22107000,56,22927,0.0024425350023989183,8.974398815682486
NC_051167.1,229721000,229743000,30,26825,0.0011183597390493941,7.186009391830982
NC_051165.1,253225000,253252000,26,30808,0.0008439366398338094,9.786194035150528
NC_051171.1,28151000,28173000,56,16953,0.0033032501622131775,14.419887724971357
NC_051167.1,19596000,19625000,22,26825,0.0008201304753028891,5.052868918002366
NC_051167.1,71337000,71362000,24,26825,0.0008946877912395153,5.5861540364595195
NC_051172.1,22082000,22107000,76,22927,0.0033148689318271032,12.392924549518453
NC_051171.1,17282000,17310000,25,16953,0.0014746652509880257,5.966872571010751
NC_051168.1,771000,794000,48,22270,0.0021553659631791647,7.894905401033012
NC_051169.1,28273000,28299000,17,17992,0.0009448643841707425,5.1649334324320035
NC_051167.1,69131000,69164000,22,26825,0.0008201304753028891,5.052868918002366
NC_051171.1,52628000,52650000,33,16953,0.001946558131304194,8.148295836548971
NC_051165.1,184023000,184046000,15,30808,0.0004868865229810439,5.138652758374709
NC_051167.1,229722000,229744000,91,26825,0.0033923578751164957,23.451205504774183
NC_051165.1,264757000,264781000,43,30808,0.0013957413658789925,16.968757826531334
NC_051166.1,137071000,137098000,161,31229,0.005155464472125268,14.882416298058885
NC_051166.1,117363000,117391000,76,31229,0.00243363540299081,6.819926531362707
NC_051173.1,112619000,112647000,47,13218,0.0035557573006506278,9.981024592388545
NC_051171.1,28151000,28179000,28,16953,0.0016516250811065888,6.784906295587584
NC_051171.1,21428000,21455000,28,16953,0.0016516250811065888,6.784906295587584
NC_051165.1,288699000,288732000,17,30808,0.0005518047260451831,5.983660263243039
NC_051165.1,142980000,143019000,18,30808,0.0005842638275772526,6.406164015677205
NC_051173.1,142623000,142649000,48,13218,0.003631411711302769,10.208689679313006
NC_051172.1,43739000,43763000,40,22927,0.0017446678588563702,6.239578228613713
NC_051168.1,143315000,143354000,108,22270,0.0048495734171531205,18.44660525294171
NC_051172.1,43742000,43767000,43,22927,0.001875517948270598,6.752357088689108
NC_051169.1,202974000,203009000,21,17992,0.001167185415740329,6.6205479019472335
NC_051171.1,137554000,137576000,46,16953,0.0027133840618179675,11.69310864304858
NC_051172.1,22082000,22106000,122,22927,0.005321236969511929,20.255533737341175
NC_051168.1,143317000,143354000,176,22270,0.007903008531656937,30.405198418438232
NC_051167.1,229722000,229746000,29,26825,0.001081081081081081,6.919366832602405
NC_051170.1,86807000,86830000,25,17073,0.0014643003572892871,7.829072430338509
NC_051172.1,22084000,22107000,56,22927,0.0024425350023989183,8.974398815682486
NC_051167.1,19599000,19622000,56,26825,0.0020876048462255357,14.118715931773988
NC_051167.1,41785000,41810000,31,26825,0.0011556383970177074,7.4526519510595595
NC_051171.1,21427000,21449000,61,16953,0.0035981832124107826,15.783277265932746
NC_051168.1,143326000,143354000,63,22270,0.0028289178266726537,10.532830364010186
NC_051165.1,176794000,176872000,18,30808,0.0005842638275772526,6.406164015677205
NC_051167.1,231189000,231211000,22,26825,0.0008201304753028891,5.052868918002366
NC_051170.1,86807000,86844000,22,17073,0.0012885843144145727,6.765437901695517
NC_051167.1,229723000,229748000,37,26825,0.001379310344827586,9.052507306431021
NC_051166.1,34282000,34316000,64,31229,0.002049377181465945,5.681692681946776
NC_051172.1,43743000,43767000,75,22927,0.0032712522353556942,12.221998262826654
NC_051167.1,127066000,127129000,26,26825,0.0009692451071761416,6.119439154916674
NC_051167.1,229723000,229747000,60,26825,0.0022367194780987883,15.185286168688295
NC_051172.1,22082000,22104000,41,22927,0.0017882845553277794,6.410504515305512
NC_051165.1,110237000,110263000,16,30808,0.0005193456245131135,5.561156510808874
NC_051165.1,145359000,145385000,15,30808,0.0004868865229810439,5.138652758374709
NC_051168.1,771000,792000,47,22270,0.002110462505612932,7.719043736834534
NC_051167.1,229723000,229745000,23,26825,0.0008574091332712022,5.319511477230942
NC_051168.1,143317000,143355000,102,22270,0.004580152671755725,17.39143526775084
NC_051170.1,100307000,100328000,24,17073,0.0014057283429977157,7.474527587457511
NC_051165.1,163021000,163047000,16,30808,0.0005193456245131135,5.561156510808874
NC_051166.1,68819000,68852000,240,31229,0.0076851644304972945,22.375789140047097
NC_051165.1,237756000,237782000,20,30808,0.0006491820306413919,7.251171520545536
NC_051166.1,117364000,117391000,151,31229,0.004835249287521214,13.933888090212276
NC_051174.1,24551000,24611000,41,13596,0.0030155928214180643,5.54411914856805
NC_051169.1,93474000,93500000,18,17992,0.0010004446420631393,5.528837049810811
NC_051165.1,13622000,13654000,17,30808,0.0005518047260451831,5.983660263243039
NC_051172.1,22085000,22107000,73,22927,0.003184018842412876,11.880145689443058
NC_051165.1,264758000,264782000,27,30808,0.000876395741365879,10.208697787584692
NC_051166.1,137069000,137091000,111,31229,0.0035543885491049984,10.13977525882584
NC_051174.1,24524000,24553000,49,13596,0.003604001176816711,6.7189444802255665
NC_051169.1,134732000,134753000,20,17992,0.0011116051578479323,6.256644284568425
NC_051168.1,143316000,143354000,297,22270,0.013336326897171083,51.684459786454106
NC_051170.1,86807000,86841000,28,17073,0.0016400164001640015,8.8927069589815
NC_051167.1,229722000,229747000,25,26825,0.0009319664492078285,5.852796595688097
NC_051165.1,258351000,258373000,21,30808,0.0006816411321734614,7.673675272979701
NC_051173.1,155083000,155109000,56,13218,0.004236646996519897,12.030010374708684
NC_051171.1,175419000,175440000,26,16953,0.0015336518610275468,6.239550479203029
NC_051166.1,137068000,137097000,76,31229,0.00243363540299081,6.819926531362707
NC_051174.1,25846000,25868000,48,13596,0.00353045013239188,6.572091313768377
NC_051174.1,24524000,24556000,74,13596,0.005442777287437482,10.390273641655307
NC_051166.1,137070000,137092000,77,31229,0.0024656569214512153,6.914779352147368
NC_051166.1,68801000,68852000,321,31229,0.010278907425790131,30.05886762360463
NC_051172.1,43743000,43766000,83,22927,0.0036201858071269683,13.58940855636104
NC_051170.1,175757000,175778000,19,17073,0.0011128682715398582,5.701803373052525
NC_051172.1,41556000,41580000,35,22927,0.001526584376499324,5.384946795154722
NC_051168.1,28365000,28391000,32,22270,0.0014369106421194431,5.0811187738573595
NC_051165.1,73409000,73433000,22,30808,0.000714100233705531,8.096179025413866
NC_051165.1,142978000,143004000,33,30808,0.0010711503505582965,12.743720302189685
NC_051167.1,231856000,231878000,54,26825,0.0020130475302889096,13.585430813316833
NC_051172.1,43742000,43765000,96,22927,0.0041872028612552886,15.811450283354418
NC_051169.1,200404000,200430000,21,17992,0.001167185415740329,6.6205479019472335
NC_051170.1,175757000,175779000,33,17073,0.001932876471621859,10.665431173386487
NC_051166.1,108693000,108732000,145,31229,0.004643120176758782,13.36477116550431
NC_051165.1,264759000,264782000,20,30808,0.0006491820306413919,7.251171520545536
NC_051169.1,134740000,134801000,20,17992,0.0011116051578479323,6.256644284568425
NC_051167.1,231856000,231877000,38,26825,0.0014165890027958994,9.319149865659599
NC_051167.1,69135000,69166000,25,26825,0.0009319664492078285,5.852796595688097
NC_051165.1,315243000,315265000,18,30808,0.0005842638275772526,6.406164015677205
NC_051174.1,24534000,24575000,105,13596,0.007722859664607238,14.942721801828187
NC_051171.1,21432000,21455000,57,16953,0.0033622367722526986,14.692565633163635
NC_051167.1,19589000,19627000,22,26825,0.0008201304753028891,5.052868918002366
NC_051167.1,229724000,229745000,30,26825,0.0011183597390493941,7.186009391830982
NC_051168.1,143316000,143346000,50,22270,0.00224517287831163,8.246628729429968
NC_051172.1,136779000,136808000,57,22927,0.0024861516988703277,9.145325102374285
NC_051171.1,67788000,67812000,30,16953,0.001769598301185631,7.330262111972139
NC_051171.1,21428000,21452000,33,16953,0.001946558131304194,8.148295836548971
NC_051166.1,68800000,68833000,82,31229,0.0026257645137532423,7.389043456070673
NC_051165.1,142063000,142088000,16,30808,0.0005193456245131135,5.561156510808874
NC_051170.1,32718000,32743000,35,17073,0.002050020500205002,11.37452085914848
NC_051173.1,112627000,112649000,31,13218,0.0023452867302163716,6.338383201597187
NC_051173.1,155082000,155105000,35,13218,0.002647904372824936,7.249043549295027
NC_051166.1,137070000,137098000,72,31229,0.0023055493291491884,6.440515248224064
NC_051167.1,18724000,18749000,22,26825,0.0008201304753028891,5.052868918002366
NC_051171.1,175419000,175441000,70,16953,0.004129062702766472,18.237378439663246
NC_051174.1,24524000,24575000,183,13596,0.013459841129744042,26.39726878548898
NC_051172.1,41559000,41582000,63,22927,0.002747851877698783,10.170882822525074
NC_051167.1,19596000,19619000,28,26825,0.0010438024231127678,6.6527242733738285
NC_051170.1,175758000,175779000,40,17073,0.0023428805716628593,13.147245073553467
NC_051173.1,147222000,147244000,33,13218,0.0024965955515206537,6.7937133754461065
NC_051173.1,147222000,147247000,30,13218,0.0022696323195642307,6.110718114672728
NC_051166.1,68813000,68851000,161,31229,0.005155464472125268,14.882416298058885
NC_051170.1,146992000,147013000,24,17073,0.0014057283429977157,7.474527587457511
NC_051165.1,77960000,77987000,17,30808,0.0005518047260451831,5.983660263243039
NC_051173.1,147218000,147242000,36,13218,0.0027235587834770767,7.476708636219486
NC_051167.1,69142000,69166000,24,26825,0.0008946877912395153,5.5861540364595195
NC_051166.1,191517000,191553000,71,31229,0.002273527810688783,6.345662427439403
NC_051167.1,229722000,229745000,133,26825,0.0049580615097856474,34.65019299237443
NC_051170.1,86810000,86837000,27,17073,0.0015814443858724301,8.538162116100503
NC_051166.1,137068000,137091000,277,31229,0.008869960613532294,25.88534350907955
NC_051166.1,137068000,137092000,93,31229,0.0029780012168177015,8.432424484701942
NC_051166.1,68791000,68852000,101,31229,0.0032341733645009445,9.19124705097923
NC_051173.1,112627000,112650000,43,13218,0.003253139658042064,9.070364244690706
NC_051171.1,21426000,21455000,24,16953,0.0014156786409485046,5.694194662818473
NC_051173.1,155084000,155107000,64,13218,0.004841882281737026,13.851331070104363
NC_051165.1,184664000,184690000,15,30808,0.0004868865229810439,5.138652758374709
NC_051172.1,136773000,136808000,47,22927,0.002049984734156235,7.436062235456301
NC_051168.1,771000,793000,44,22270,0.001975752132914234,7.191458744239099
NC_051171.1,109077000,109101000,22,16953,0.0012977054208694627,5.148838846433918
NC_051173.1,112619000,112646000,48,13218,0.003631411711302769,10.208689679313006
NC_051173.1,142625000,142650000,99,13218,0.007489786654561961,21.81960911246046
NC_051165.1,311515000,311536000,15,30808,0.0004868865229810439,5.138652758374709
NC_051174.1,24532000,24575000,114,13596,0.008384819064430714,16.264400299942892
NC_051168.1,12225000,12248000,53,22270,0.0023798832510103277,8.774213722025403
NC_051170.1,86807000,86836000,18,17073,0.0010542962572482868,5.347258530171527
NC_051169.1,190286000,190307000,18,17992,0.0010004446420631393,5.528837049810811
NC_051170.1,86807000,86842000,32,17073,0.0018743044573302876,10.31088633050549
NC_051172.1,22081000,22106000,63,22927,0.002747851877698783,10.170882822525074
NC_051166.1,116597000,116633000,62,31229,0.001985334144545134,5.491987040377454
NC_051173.1,122713000,122739000,30,13218,0.0022696323195642307,6.110718114672728
NC_051173.1,112620000,112647000,69,13218,0.00522015433499773,14.989656504726662
NC_051173.1,142627000,142650000,55,13218,0.004160992585867756,11.802345287784224
NC_051170.1,146991000,147014000,62,17073,0.0036314648860774324,20.947231616935408
NC_051169.1,45164000,45190000,18,17992,0.0010004446420631393,5.528837049810811
NC_051171.1,116687000,116708000,35,16953,0.002064531351383236,8.693651652933527
NC_051166.1,137068000,137098000,66,31229,0.0021134202183867557,5.8713983235160985
NC_051170.1,146993000,147014000,47,17073,0.0027528846717038598,15.629058973720447
NC_051172.1,43744000,43767000,42,22927,0.0018319012517991886,6.58143080199731
NC_051167.1,8360000,8383000,26,26825,0.0009692451071761416,6.119439154916674
NC_051173.1,143832000,143866000,32,13218,0.002420941140868513,6.566048288521647
NC_051170.1,155259000,155284000,23,17073,0.0013471563287061443,7.119982744576514
NC_051165.1,282121000,282149000,16,30808,0.0005193456245131135,5.561156510808874
NC_051167.1,229721000,229744000,45,26825,0.0016775396085740913,11.18564778025964
