reference_name,start_range,end_range,count,total_count,proportion,z_score
NW_020537324.1,27528000,27549000,35,67138,0.0005213143078435462,5.932019221081644
NW_020539726.1,35620000,35672000,39,39898,0.0009774926061456714,6.124206794720005
NW_020539725.1,53090000,53152000,39,67392,0.0005787037037037037,6.292207717610358
NW_020536999.1,69064000,69109000,51,100338,0.0005082820068169587,5.38526416665353
NW_020539726.1,33394000,33415000,61,39898,0.0015288986916637424,9.971842528557836
NW_020537324.1,26402000,26472000,32,67138,0.00047663022431409933,5.361872094779558
NW_020537324.1,42200000,42222000,34,67138,0.0005064196133337305,5.7419701789809485
NW_020538040.1,15305000,15327000,95,96589,0.000983548851318473,11.759586664108415
NW_020537324.1,43827000,43901000,34,67138,0.0005064196133337305,5.7419701789809485
NW_020537324.1,79369000,79390000,31,67138,0.00046173552980428373,5.171823052678863
NW_020539725.1,61716000,61739000,40,67392,0.0005935422602089269,6.471549296026835
NW_020536999.1,67058000,67079000,57,100338,0.000568079889971895,6.079231695159084
NW_020537324.1,44045000,44067000,68,67138,0.001012839226667461,12.20363761040459
NW_020539725.1,54993000,55023000,34,67392,0.0005045109211775879,5.395499825527975
NW_020537324.1,35478000,35506000,66,67138,0.00098304983764783,11.823539526203199
NW_020539725.1,4474000,4496000,50,67392,0.0007419278252611586,8.264965080191601
NW_020539725.1,55844000,55866000,39,67392,0.0005787037037037037,6.292207717610358
NW_020538040.1,163009000,163034000,49,96589,0.0005073041443642651,5.821001174713561
NW_020536999.1,77354000,77375000,53,100338,0.0005282146345352708,5.616586676155381
NW_020537324.1,40366000,40391000,47,67138,0.0007000506419613334,8.212607726289988
NW_020538040.1,169374000,169452000,51,96589,0.0005280104359709698,6.079200543817684
NW_020537324.1,61843000,61865000,57,67138,0.0008489975870594894,10.113098147296942
NW_020539726.1,3173000,3196000,43,39898,0.001077748258058048,6.823776928145066
NW_020538040.1,20707000,20750000,66,96589,0.000683307623021255,8.015695812098617
NW_020539726.1,41016000,41038000,45,39898,0.0011278760840142362,7.173561994857596
NW_020539725.1,9307000,9395000,34,67392,0.0005045109211775879,5.395499825527975
NW_020538040.1,129908000,129945000,46,96589,0.000476244706954208,5.433702121057374
NW_020539727.1,1194000,1216000,213,50499,0.004217905305055546,10.587073522723617
NW_020539725.1,62049000,62070000,34,67392,0.0005045109211775879,5.395499825527975
NW_020536999.1,89479000,89533000,107,100338,0.0010663955829296977,11.862294432705365
NW_020536999.1,69048000,69074000,74,100338,0.0007375072255775478,8.045473025924819
NW_020536999.1,77371000,77460000,340,100338,0.003388546712113058,38.81136678967103
NW_020539725.1,64142000,64165000,39,67392,0.0005787037037037037,6.292207717610358
NW_020536999.1,82687000,82751000,107,100338,0.0010663955829296977,11.862294432705365
NW_020539726.1,9975000,10042000,80,39898,0.0020051130382475312,13.294800662326873
NW_020539727.1,10659000,10686000,176,50499,0.0034852175290599812,8.70226179261847
NW_020537324.1,60570000,60595000,53,67138,0.000789418809020227,9.35290197889416
NW_020536999.1,69069000,69091000,77,100338,0.0007674061671550161,8.392456790177595
NW_020539726.1,5825000,5847000,35,39898,0.0008772369542332949,5.424636661294946
NW_020537324.1,75495000,75539000,114,67138,0.0016979951741189789,20.945893547036576
NW_020539726.1,33027000,33095000,40,39898,0.0010025565191237656,6.299099328076271
NW_020538040.1,2891000,2923000,43,96589,0.000445185269544151,5.046403067401188
NW_020536999.1,69054000,69082000,99,100338,0.0009866650720564492,10.93700439469796
NW_020539725.1,60158000,60179000,34,67392,0.0005045109211775879,5.395499825527975
NW_020537324.1,27968000,28029000,33,67138,0.000491524918823915,5.551921136880254
NW_020539725.1,63231000,63258000,52,67392,0.0007716049382716049,8.623648237024554
NW_020538040.1,150163000,150184000,43,96589,0.000445185269544151,5.046403067401188
NW_020538040.1,147466000,147489000,45,96589,0.00046589156115085567,5.304602436505312
NW_020539725.1,62153000,62196000,35,67392,0.0005193494776828111,5.574841403944452
NW_020537324.1,54903000,54924000,32,67138,0.00047663022431409933,5.361872094779558
NW_020538040.1,90109000,90132000,57,96589,0.0005901293107910838,6.853798651130058
NW_020539726.1,33918000,33971000,44,39898,0.0011028121710361422,6.998669461501331
NW_020539725.1,55053000,55117000,50,67392,0.0007419278252611586,8.264965080191601
NW_020539725.1,40379000,40405000,46,67392,0.0006825735992402659,7.547598766525694
NW_020536999.1,69058000,69092000,84,100338,0.0008371703641691084,9.202085573434076
NW_020537324.1,36888000,36994000,65,67138,0.0009681551431380142,11.633490484102504
NW_020536999.1,69069000,69093000,50,100338,0.0004983156929578026,5.269602911902605
NW_020537324.1,19014000,19035000,46,67138,0.0006851559474515177,8.022558684189292
NW_020539726.1,39485000,39544000,58,39898,0.0014537069527294601,9.447164928489041
NW_020539727.1,10661000,10686000,106,50499,0.0020990514663656707,5.136401762689814
NW_020539725.1,62710000,62731000,39,67392,0.0005787037037037037,6.292207717610358
NW_020536999.1,69056000,69091000,53,100338,0.0005282146345352708,5.616586676155381
NW_020538040.1,89420000,89442000,49,96589,0.0005073041443642651,5.821001174713561
NW_020537324.1,86648000,86740000,31,67138,0.00046173552980428373,5.171823052678863
NW_020538040.1,98000000,98021000,44,96589,0.0004555384153475033,5.17550275195325
NW_020539726.1,24299000,24335000,38,39898,0.0009524286931675773,5.949314261363741
NW_020539725.1,68807000,68828000,32,67392,0.0004748338081671415,5.036816668695022
NW_020539725.1,27686000,27800000,32,67392,0.0004748338081671415,5.036816668695022
NW_020538040.1,11668000,11694000,47,96589,0.0004865978527575604,5.562801805609436
NW_020536999.1,9013000,9057000,66,100338,0.0006577767147042994,7.120182987917414
NW_020536999.1,69072000,69093000,55,100338,0.0005481472622535829,5.847909185657233
NW_020536999.1,69053000,69090000,116,100338,0.001156092407662102,12.903245725463695
NW_020536999.1,69061000,69084000,52,100338,0.0005182483206761147,5.500925421404456
NW_020536999.1,69060000,69092000,51,100338,0.0005082820068169587,5.38526416665353
NW_020537324.1,21770000,21791000,40,67138,0.0005957877803926242,6.882264431585121
NW_020539725.1,63176000,63197000,34,67392,0.0005045109211775879,5.395499825527975
NW_020536999.1,69060000,69093000,48,100338,0.00047838306523949054,5.038280402400753
NW_020536999.1,69053000,69089000,68,100338,0.0006777093424226116,7.351505497419266
NW_020538040.1,33456000,33478000,44,96589,0.0004555384153475033,5.17550275195325
NW_020536999.1,69066000,69089000,88,100338,0.0008770356196057326,9.664730592437778
NW_020538040.1,36358000,36382000,52,96589,0.0005383635817743221,6.208300228369747
NW_020537324.1,45564000,45585000,43,67138,0.0006404718639220709,7.452411557887207
NW_020536999.1,89154000,89238000,61,100338,0.0006079451454085192,6.541876714162786
NW_020539726.1,39364000,39386000,62,39898,0.0015539626046418367,10.146735061914102
NW_020538040.1,1253000,1300000,48,96589,0.0004969509985609127,5.691901490161499
NW_020539727.1,10662000,10683000,227,50499,0.0044951385175944075,11.300245528709349
NW_020537324.1,71843000,71900000,38,67138,0.0005659983913729929,6.502166347383731
NW_020537324.1,21694000,21716000,43,67138,0.0006404718639220709,7.452411557887207
NW_020539727.1,10659000,10683000,524,50499,0.010376443097883126,26.42968022712093
NW_020539727.1,1194000,1217000,113,50499,0.002237668072635102,5.492987765682679
NW_020539726.1,9975000,10043000,90,39898,0.0022557521680284724,15.043725995889524
NW_020539725.1,27968000,27990000,58,67392,0.000860636277302944,9.699697707523415
NW_020539727.1,474000,538000,142,50499,0.0028119368700370304,6.970272635224552
NW_020537324.1,86369000,86391000,31,67138,0.00046173552980428373,5.171823052678863
NW_020538040.1,71481000,71502000,80,96589,0.0008282516642681879,9.823091395827484
NW_020539727.1,10659000,10680000,118,50499,0.0023366799342561238,5.747692053534727
NW_020538040.1,114659000,114690000,44,96589,0.0004555384153475033,5.17550275195325
NW_020538040.1,34197000,34224000,46,96589,0.000476244706954208,5.433702121057374
NW_020539726.1,36776000,36852000,60,39898,0.0015038347786856484,9.79694999520157
NW_020539726.1,39569000,39591000,40,39898,0.0010025565191237656,6.299099328076271
NW_020536999.1,69055000,69085000,56,100338,0.000558113576112739,5.963570440408159
NW_020539726.1,3175000,3199000,51,39898,0.001278259561882801,8.222917194995187
NW_020539726.1,43279000,43301000,35,39898,0.0008772369542332949,5.424636661294946
NW_020538040.1,68827000,68848000,51,96589,0.0005280104359709698,6.079200543817684
NW_020539726.1,35101000,35123000,62,39898,0.0015539626046418367,10.146735061914102
NW_020539727.1,10660000,10681000,261,50499,0.005168419176617358,13.032234686103267
NW_020539727.1,1194000,1218000,386,50499,0.007643715717142913,19.399841882404438
NW_020539725.1,46130000,46186000,42,67392,0.0006232193732193732,6.830232452859788
NW_020539725.1,60182000,60222000,36,67392,0.0005341880341880342,5.754182982360929
NW_020538040.1,89059000,89084000,61,96589,0.0006315418940044933,7.370197389338306
NW_020536999.1,77358000,77402000,79,100338,0.0007873387948733281,8.623779299679448
NW_020538040.1,143327000,143348000,81,96589,0.0008386048100715402,9.952191080379546
NW_020539725.1,36608000,36629000,96,67392,0.0014245014245014246,16.514677687349526
NW_020538040.1,80408000,80436000,49,96589,0.0005073041443642651,5.821001174713561
NW_020538040.1,143823000,143844000,43,96589,0.000445185269544151,5.046403067401188
NW_020539725.1,60671000,60694000,43,67392,0.0006380579297245964,7.009574031276265
NW_020539725.1,60504000,60557000,42,67392,0.0006232193732193732,6.830232452859788
NW_020538040.1,159046000,159068000,58,96589,0.0006004824565944363,6.982898335682119
NW_020537324.1,44221000,44243000,41,67138,0.0006106824749024397,7.072313473685816
NW_020537324.1,43682000,43703000,46,67138,0.0006851559474515177,8.022558684189292
NW_020538040.1,89987000,90008000,49,96589,0.0005073041443642651,5.821001174713561
NW_020537324.1,71564000,71615000,43,67138,0.0006404718639220709,7.452411557887207
NW_020539725.1,69550000,69572000,52,67392,0.0007716049382716049,8.623648237024554
NW_020538040.1,90599000,90626000,45,96589,0.00046589156115085567,5.304602436505312
NW_020539726.1,12490000,12511000,40,39898,0.0010025565191237656,6.299099328076271
NW_020537324.1,67524000,67549000,34,67138,0.0005064196133337305,5.7419701789809485
NW_020539726.1,43279000,43305000,44,39898,0.0011028121710361422,6.998669461501331
NW_020539726.1,43280000,43303000,34,39898,0.0008521730412552008,5.249744127938682
NW_020536999.1,69070000,69109000,50,100338,0.0004983156929578026,5.269602911902605
NW_020539725.1,60044000,60088000,35,67392,0.0005193494776828111,5.574841403944452
NW_020536999.1,42663000,42724000,66,100338,0.0006577767147042994,7.120182987917414
NW_020539726.1,43280000,43304000,35,39898,0.0008772369542332949,5.424636661294946
NW_020537324.1,21785000,21807000,46,67138,0.0006851559474515177,8.022558684189292
NW_020538040.1,91170000,91191000,72,96589,0.0007454264978413691,8.790293919410988
NW_020537324.1,18663000,18684000,38,67138,0.0005659983913729929,6.502166347383731
NW_020536999.1,91425000,91499000,48,100338,0.00047838306523949054,5.038280402400753
NW_020536999.1,2484000,2506000,56,100338,0.000558113576112739,5.963570440408159
NW_020536999.1,93689000,93756000,53,100338,0.0005282146345352708,5.616586676155381
NW_020536999.1,69054000,69075000,66,100338,0.0006577767147042994,7.120182987917414
NW_020538040.1,76580000,76601000,44,96589,0.0004555384153475033,5.17550275195325
NW_020539726.1,3177000,3199000,34,39898,0.0008521730412552008,5.249744127938682
NW_020539725.1,10453000,10517000,33,67392,0.0004896723646723647,5.2161582471114984
NW_020536999.1,69070000,69093000,142,100338,0.0014152165680001594,15.91043834898776
NW_020537324.1,2658000,2686000,54,67138,0.0008043135035300426,9.542951020994856
NW_020537324.1,83382000,83411000,35,67138,0.0005213143078435462,5.932019221081644
NW_020537324.1,34217000,34241000,51,67138,0.0007596294200005958,8.972803894692769
NW_020537324.1,4185000,4206000,38,67138,0.0005659983913729929,6.502166347383731
NW_020536999.1,69054000,69088000,92,100338,0.0009169008750423568,10.127375611441481
NW_020539727.1,479000,537000,104,50499,0.002059446721717262,5.0345200475489955
NW_020537324.1,27255000,27292000,35,67138,0.0005213143078435462,5.932019221081644
NW_020538040.1,9795000,9840000,49,96589,0.0005073041443642651,5.821001174713561
NW_020539726.1,35942000,35979000,39,39898,0.0009774926061456714,6.124206794720005
NW_020537324.1,50451000,50473000,48,67138,0.0007149453364711489,8.402656768390683
NW_020538040.1,70105000,70126000,268,96589,0.0027746430752984296,34.093832091615155
NW_020538040.1,34199000,34226000,43,96589,0.000445185269544151,5.046403067401188
NW_020536999.1,69054000,69080000,60,100338,0.0005979788315493631,6.426215459411861
NW_020539726.1,3177000,3198000,64,39898,0.001604090430598025,10.496520128626631
NW_020537324.1,13766000,13787000,33,67138,0.000491524918823915,5.551921136880254
NW_020539725.1,67032000,67057000,62,67392,0.0009199905033238367,10.41706402118932
NW_020539725.1,5656000,5677000,42,67392,0.0006232193732193732,6.830232452859788
NW_020538040.1,129900000,129925000,96,96589,0.0009939019971218254,11.888686348660478
NW_020538040.1,185512000,185533000,678,96589,0.007019432854672892,87.02470275796063
NW_020536999.1,91428000,91503000,89,100338,0.0008870019334648887,9.780391847188703
NW_020537324.1,50453000,50474000,36,67138,0.0005362090023533617,6.1220682631823395
NW_020539725.1,63175000,63197000,53,67392,0.0007864434947768281,8.80298981544103
NW_020538040.1,43576000,43602000,43,96589,0.000445185269544151,5.046403067401188
NW_020538040.1,66319000,66342000,46,96589,0.000476244706954208,5.433702121057374
NW_020538040.1,4436000,4460000,61,96589,0.0006315418940044933,7.370197389338306
NW_020539726.1,9974000,10042000,47,39898,0.0011780039099704245,7.523347061570126
NW_020539725.1,27965000,27987000,44,67392,0.0006528964862298196,7.188915609692741
NW_020536999.1,69058000,69113000,68,100338,0.0006777093424226116,7.351505497419266
NW_020537324.1,79831000,79853000,33,67138,0.000491524918823915,5.551921136880254
NW_020539726.1,36777000,36853000,82,39898,0.0020552408642037193,13.644585729039402
NW_020539726.1,3175000,3197000,55,39898,0.0013785152137951776,8.922487328420246
NW_020537324.1,71752000,71774000,31,67138,0.00046173552980428373,5.171823052678863
NW_020536999.1,69054000,69098000,89,100338,0.0008870019334648887,9.780391847188703
NW_020536999.1,69069000,69111000,84,100338,0.0008371703641691084,9.202085573434076
NW_020537324.1,16446000,16550000,36,67138,0.0005362090023533617,6.1220682631823395
NW_020537324.1,45449000,45531000,41,67138,0.0006106824749024397,7.072313473685816
