reference_name,start_range,end_range,count,total_count,proportion,z_score
KQ034076.1,199000,221000,50,1396,0.03581661891117478,7.053852871475529
KQ034182.1,527000,551000,48,584,0.0821917808219178,5.705414690495621
KQ034412.1,212000,234000,65,504,0.12896825396825398,8.819625653827924
KQ034134.1,788000,810000,54,1475,0.03661016949152542,5.557101784920448
KQ034492.1,331000,392000,51,282,0.18085106382978725,5.013659268038318
KQ034367.1,333000,355000,46,495,0.09292929292929293,5.881027913273278
KQ034108.1,43000,65000,50,1189,0.04205214465937763,5.038510838268073
KQ034234.1,375000,458000,48,793,0.0605296343001261,5.429346046432283
KQ034157.1,1219000,1245000,48,1041,0.04610951008645533,5.839213926115452
KQ034114.1,534000,590000,64,1779,0.035975267003934795,5.757880768871841
KQ034063.1,2431000,2453000,41,3862,0.010616261004660798,5.05220951506648
KQ034163.1,130000,178000,43,960,0.04479166666666667,5.085471250586676
KQ034268.1,841000,870000,21,284,0.07394366197183098,5.1225182385691435
KQ034113.1,305000,333000,44,1006,0.0437375745526839,5.058111584288523
KQ034056.1,385000,408000,86,7020,0.01225071225071225,9.801577657430542
KQ034291.1,57000,79000,36,409,0.08801955990220049,5.068169345800194
KQ034115.1,1841000,1874000,48,1168,0.0410958904109589,6.312152459748301
KQ034282.1,362000,384000,62,649,0.09553158705701079,5.3168434873230535
KQ034102.1,394000,418000,50,1205,0.04149377593360996,6.02472053621657
KQ034561.1,0,20000,40,333,0.12012012012012012,5.327732521216678
KQ034117.1,508000,541000,113,1407,0.08031272210376687,10.31967729324259
KQ034059.1,597000,618000,46,2664,0.017267267267267267,5.006493276038778
KQ034300.1,229000,252000,62,559,0.11091234347048301,5.97401458213806
KQ034223.1,689000,714000,39,596,0.06543624161073826,6.153446122328561
KQ034088.1,1134000,1161000,55,1233,0.04460665044606651,5.907360298289617
KQ034473.1,281000,302000,60,288,0.20833333333333334,5.465296402487141
KQ034121.1,784000,806000,45,1758,0.025597269624573378,6.078770431423698
KQ034079.1,1886000,1909000,42,1548,0.027131782945736434,5.126937469365121
KQ034098.1,154000,212000,58,1758,0.03299203640500569,7.905305374819391
KQ034151.1,1381000,1478000,58,1196,0.048494983277591976,6.5102627302044755
KQ034338.1,0,23000,124,1284,0.09657320872274143,8.425944840834756
KQ034496.1,155000,186000,61,440,0.13863636363636364,5.4731028924469305
KQ034124.1,90000,140000,42,901,0.04661487236403995,5.438623838536693
KQ034084.1,1526000,1569000,58,2368,0.024493243243243243,6.87936988791036
KQ034058.1,3454000,3482000,48,4894,0.009807928075194115,5.423802304152603
KQ034185.1,226000,259000,73,1901,0.03840084166228301,8.084174218513756
KQ034446.1,323000,366000,61,537,0.11359404096834265,6.239447460899048
KQ034056.1,12201000,12222000,59,7020,0.008404558404558405,6.523767881885221
KQ034360.1,586000,636000,52,345,0.15072463768115943,5.519360723981738
KQ034106.1,1315000,1337000,44,968,0.045454545454545456,5.684959746188272
KQ034144.1,571000,593000,60,872,0.06880733944954129,6.559394954487144
KQ034059.1,1303000,1325000,46,2664,0.017267267267267267,5.006493276038778
KQ034104.1,150000,172000,52,2174,0.02391904323827047,7.179514911923371
KQ034152.1,650000,692000,48,1171,0.04099060631938514,5.382876246749805
KQ034139.1,240000,263000,52,963,0.05399792315680166,5.68323681638662
KQ034349.1,237000,265000,34,571,0.0595446584938704,5.322943412484981
KQ034129.1,357000,380000,50,1783,0.028042624789680313,5.25744856375155
KQ034395.1,124000,152000,92,759,0.12121212121212122,9.344251934598862
KQ034094.1,837000,858000,55,1334,0.04122938530734633,6.7632470717814455
KQ034104.1,1764000,1801000,54,2174,0.02483900643974241,7.484569934195092
KQ034131.1,1262000,1283000,52,968,0.05371900826446281,5.519852028933115
KQ034073.1,2161000,2186000,42,1674,0.025089605734767026,5.51747300405265
KQ034130.1,1562000,1583000,61,1155,0.05281385281385281,6.590727848511757
KQ034087.1,2221000,2245000,76,2191,0.03468735737106344,7.767164954208073
KQ034114.1,534000,591000,68,1779,0.03822372119168072,6.160827811441433
KQ034372.1,144000,176000,74,218,0.3394495412844037,5.727771096812157
KQ034374.1,445000,467000,42,365,0.11506849315068493,5.357235825136173
KQ034073.1,76000,99000,51,1674,0.03046594982078853,6.849795953189511
KQ034150.1,0,13000,63,687,0.09170305676855896,7.402844594979729
KQ034094.1,1231000,1253000,42,1334,0.031484257871064465,5.006884448079694
KQ034304.1,765000,786000,48,202,0.2376237623762376,7.447020633347753
KQ034243.1,246000,286000,38,534,0.07116104868913857,5.663477614849698
KQ034198.1,815000,837000,37,997,0.037111334002006016,5.06696844887738
KQ034124.1,1225000,1248000,41,901,0.04550499445061043,5.2934869009118035
KQ034064.1,1676000,1707000,50,2044,0.02446183953033268,5.554004822827767
KQ034192.1,722000,746000,52,656,0.07926829268292683,6.093397266201298
KQ034238.1,707000,730000,69,1391,0.04960460100647016,5.764327200807782
KQ034340.1,412000,470000,77,485,0.15876288659793814,6.230007943932087
KQ034070.1,17000,47000,44,1998,0.022022022022022022,5.052758596484274
KQ034323.1,472000,494000,45,661,0.0680786686838124,5.074258704292742
KQ034292.1,750000,841000,32,309,0.10355987055016182,5.188191002666883
KQ034233.1,160000,183000,71,860,0.08255813953488372,5.367626661282459
KQ034293.1,329000,351000,30,305,0.09836065573770492,5.502462566043321
KQ034101.1,398000,420000,71,1165,0.06094420600858369,7.715521460875946
KQ035803.1,0,16000,577,1641,0.35161486898232786,5.834425912571561
KQ034739.1,98000,125000,70,744,0.09408602150537634,6.485754636937358
KQ034174.1,1389000,1422000,40,593,0.06745362563237774,5.923744988537369
KQ034275.1,834000,858000,58,452,0.12831858407079647,6.84704827780839
KQ034165.1,376000,398000,40,1310,0.030534351145038167,6.866120838482535
KQ034099.1,1841000,1862000,55,1927,0.028541774779449924,5.852336636383711
KQ034246.1,840000,862000,54,473,0.11416490486257928,5.5528640489484955
KQ034062.1,3034000,3059000,44,1925,0.022857142857142857,5.063940860075593
KQ034216.1,581000,603000,34,587,0.05792163543441227,5.08629849237126
KQ034057.1,4171000,4205000,57,4973,0.011461894228835713,5.574000442725498
KQ034931.1,53000,77000,135,798,0.16917293233082706,5.203702798289537
KQ034066.1,3007000,3064000,45,1836,0.024509803921568627,5.412037054549838
KQ034315.1,324000,347000,28,488,0.05737704918032787,5.032813352999608
KQ034086.1,2350000,2373000,121,1629,0.07427869858809086,10.19491972781465
KQ034057.1,8811000,8836000,88,4973,0.01769555600241303,8.92499282452171
KQ034185.1,1119000,1141000,68,1901,0.03577064702788006,7.477050970764207
KQ034061.1,4251000,4274000,45,2011,0.022376926902038786,5.32049999967776
KQ034297.1,524000,548000,49,1210,0.04049586776859504,6.390089597014011
KQ034323.1,243000,270000,45,661,0.0680786686838124,5.074258704292742
KQ034067.1,2986000,3009000,47,1914,0.024555903866248695,5.326145594339181
KQ034136.1,1308000,1335000,54,856,0.0630841121495327,7.536652678325658
KQ034140.1,1250000,1284000,46,904,0.05088495575221239,6.035376848513963
KQ034109.1,896000,932000,158,2139,0.07386629266012155,14.47939521078228
KQ034366.1,52000,88000,33,547,0.0603290676416819,5.991513065242939
KQ034228.1,1014000,1056000,36,541,0.066543438077634,5.004976309880378
KQ034086.1,1772000,1798000,69,1629,0.0423572744014733,5.578200017326788
KQ034338.1,0,19000,82,1284,0.06386292834890965,5.408403344710808
KQ034060.1,3198000,3232000,63,2286,0.027559055118110236,8.348880303666553
KQ034057.1,8705000,8792000,59,4973,0.011864065956163282,5.790193499615576
KQ034087.1,802000,824000,64,2191,0.02921040620721132,6.44233365308367
KQ034234.1,326000,349000,52,793,0.06557377049180328,5.931136796425749
KQ034065.1,2753000,2775000,62,1707,0.03632103104862332,7.3852811030358865
KQ034102.1,1863000,1885000,44,1205,0.036514522821576766,5.224624847475989
KQ034063.1,3788000,3811000,54,3862,0.013982392542723977,6.88386763440229
KQ034176.1,498000,530000,58,1370,0.042335766423357665,5.653339507264917
KQ034124.1,1467000,1489000,46,901,0.051054384017758046,6.019171589036252
KQ034066.1,2704000,2727000,42,1836,0.02287581699346405,5.010815197128515
KQ034276.1,361000,382000,60,515,0.11650485436893204,5.008339765473638
KQ034060.1,3047000,3072000,43,2286,0.018810148731408575,5.482669259245414
KQ034155.1,773000,797000,44,1027,0.042843232716650435,5.412962273736567
KQ034437.1,398000,422000,60,505,0.1188118811881188,5.841721885212476
KQ034059.1,2446000,2468000,104,2664,0.03903903903903904,12.051522101533541
KQ034365.1,211000,233000,52,571,0.09106830122591944,5.343773336608504
KQ034171.1,38000,62000,64,824,0.07766990291262135,5.683998353904239
