reference_name,start_range,end_range,count,total_count,proportion,z_score
NW_026712363.1,22375000,22398000,274,1168755,0.00023443749973262146,7.727729459583971
NW_026712299.1,19605000,19632000,300,1463663,0.00020496521398709948,7.2478973974698855
NW_026712346.1,15530000,15557000,284,1400834,0.0002027363699053564,8.227689514231164
NW_026712329.1,4157000,4183000,494,418239,0.0011811428393813106,12.71760402830802
NW_026712363.1,20981000,21009000,186,1168755,0.0001591437041980569,5.095737516918604
NW_026712272.1,4724000,4752000,272,817863,0.0003325740374610418,5.759890692668723
NW_026712272.1,5398000,5424000,285,817863,0.00034846912013381215,6.059972866769159
NW_026712435.1,7378000,7403000,322,1177077,0.0002735589940165342,8.722464621332024
NW_026712328.1,15008000,15035000,392,1389102,0.00028219669973839214,12.073079892492482
NW_026712114.1,36957000,36986000,232,2011452,0.00011533956564710468,5.99153442165441
NW_026712115.1,8014000,8041000,208,1124207,0.00018501930694258265,5.625016772153273
NW_026712329.1,5000,34000,220,418239,0.0005260150296839846,5.3870370611837535
NW_026712328.1,4662000,4689000,203,1389102,0.00014613757665023878,6.032198745862784
NW_026712328.1,13848000,13878000,242,1389102,0.0001742132687160482,7.278729776119706
NW_026712172.1,8574000,8602000,216,931343,0.00023192314754070197,5.567599019896719
NW_026712321.1,5779000,5805000,263,473449,0.0005554980578689574,6.050629140591304
NW_026712315.1,4409000,4436000,281,603245,0.0004658140556490315,6.379366471121006
NW_026712155.1,10521000,10548000,475,1101798,0.0004311135071946037,10.658863315585045
NW_026712262.1,7118000,7144000,347,538411,0.0006444890613304706,10.20075260409143
NW_026712299.1,7157000,7184000,519,1463663,0.0003545898201976821,12.903373232393163
NW_026712324.1,404000,432000,299,349846,0.0008546617654625177,7.487451500827265
NW_026712262.1,9189000,9215000,229,538411,0.00042532563413451806,6.572472350668606
NW_026712286.1,5804000,5830000,227,618894,0.00036678332638545537,5.031649864124809
NW_026712249.1,36846000,36872000,236,2422215,0.00009743148316726632,5.320363024936896
NW_026712293.1,6394000,6419000,145,510489,0.0002840413799317909,5.197231101048579
NW_026712311.1,2505000,2532000,663,645881,0.0010265048824783514,15.483023933049903
NW_026712363.1,15452000,15477000,330,1168755,0.0002823517332546171,9.402633423098296
NW_026712286.1,2671000,2699000,328,618894,0.0005299776698433011,7.4981226807843155
NW_026712172.1,5774000,5808000,544,931343,0.0005841027419543606,14.758927214253632
NW_026712283.1,9630000,9657000,242,630978,0.0003835315969811943,5.615796071220242
NW_026712312.1,1957000,1985000,236,457569,0.0005157692063929156,5.633065038821392
NW_026712249.1,11106000,11133000,323,2422215,0.00013334902145350434,7.468471648691597
NW_026712155.1,2062000,2090000,255,1101798,0.00023143988280973463,5.476100816553922
NW_026712318.1,3214000,3242000,330,367490,0.0008979836186018668,8.064354221556922
NW_026712329.1,4439000,4466000,268,418239,0.0006407819452513993,6.67122397513253
NW_026712238.1,7467000,7493000,270,725860,0.000371972556691373,6.078914386120435
NW_026712340.1,400000,427000,399,446560,0.0008934969544965962,9.597632188952039
NW_026712435.1,7416000,7445000,218,1177077,0.00018520453632175294,5.754896814932724
NW_026712329.1,6190000,6218000,488,418239,0.0011667969749353838,12.557080664064424
NW_026712435.1,6860000,6888000,257,1177077,0.0002183374579572959,6.867734742332463
NW_026712245.1,6997000,7025000,209,722724,0.0002891836994481988,5.013407577551822
NW_026712299.1,15091000,15118000,396,1463663,0.00027055408246297135,9.727010092230774
NW_026712363.1,20770000,20796000,502,1168755,0.0004295168790721751,14.54698131103515
NW_026712114.1,1033000,1061000,240,2011452,0.00011931679204872898,6.215229896009281
NW_026712409.1,1383000,1411000,530,1663082,0.0003186854286198756,11.838426717181134
NW_026712328.1,19754000,19783000,182,1389102,0.00013101989630711063,5.360989729570595
NW_026712409.1,2371000,2398000,334,1663082,0.00020083194935667634,7.2559954780359694
NW_026712309.1,10655000,10682000,458,613696,0.0007462978412764626,12.08089175211258
NW_026712346.1,1813000,1839000,326,1400834,0.0002327185091167119,9.511597445939467
NW_026712299.1,6423000,6450000,334,1463663,0.00022819460490563744,8.125916476864367
NW_026712238.1,3153000,3178000,270,725860,0.000371972556691373,6.078914386120435
NW_026712328.1,4835000,4864000,200,1389102,0.00014397790802979192,5.936311743535328
NW_026712219.1,15895000,15923000,276,843340,0.0003272701401569948,6.334488248837468
NW_026712286.1,6773000,6799000,602,618894,0.0009727029184319124,14.189345965583373
NW_026712311.1,5302000,5329000,236,645881,0.000365392386523214,5.16145176589699
NW_026712245.1,13393000,13420000,456,722724,0.0006309462533415246,11.543992567579936
NW_026712299.1,14416000,14443000,492,1463663,0.0003361429509388432,12.206122786991662
NW_026712207.1,14815000,14842000,216,882800,0.00024467603081105573,5.068094075716053
NW_026712250.1,10037000,10066000,585,618504,0.0009458305847658221,14.964024981411571
NW_026712313.1,880000,907000,641,455645,0.0014067969581582152,17.090805576394466
NW_026712435.1,15889000,15916000,317,1177077,0.00026931118355043895,8.579793092178212
NW_026712340.1,4045000,4071000,548,446560,0.0012271587244715157,13.375841505637652
NW_026712318.1,3707000,3733000,292,367490,0.0007945794443386215,7.079102872358367
NW_026712383.1,21119000,21143000,514,1051374,0.0004888840697981879,13.982216692350802
NW_026712296.1,1161000,1189000,287,751435,0.00038193589598568074,6.1276323958748575
NW_026712283.1,7933000,7961000,290,630978,0.0004596039798534973,6.832215057625192
NW_026712321.1,2649000,2676000,280,473449,0.0005914047764384337,6.474060820936018
NW_026712207.1,17345000,17371000,228,882800,0.00025826914363389215,5.377587048065641
NW_026712383.1,23983000,24009000,472,1051374,0.00044893634425047604,12.802447734983282
NW_026712115.1,18722000,18751000,276,1124207,0.00024550638805842696,7.6145881276402365
NW_026712311.1,3725000,3752000,233,645881,0.0003607475680504613,5.088934865425189
NW_026712172.1,14942000,14971000,416,931343,0.00044666680267098157,11.172067431089957
NW_026712329.1,3350000,3377000,254,418239,0.0006073082615442367,6.2966694585641365
NW_026712328.1,3722000,3749000,174,1389102,0.00012526077998591896,5.10529105669738
NW_026712309.1,1447000,1475000,252,613696,0.0004106267598289707,6.424632590638443
NW_026712155.1,17221000,17250000,464,1101798,0.0004211298259753603,10.399725190633488
NW_026712114.1,16597000,16625000,230,2011452,0.0001143452590466986,5.9356105530656915
NW_026712155.1,16814000,16840000,648,1101798,0.0005881295845517962,14.734399280732248
NW_026712114.1,4008000,4037000,236,2011452,0.00011732817884791682,6.103382158831845
NW_026712250.1,13667000,13696000,266,618504,0.00043006997529522847,6.527657429875087
NW_026712133.1,13626000,13653000,229,920527,0.00024877054122258226,7.00115301506141
NW_026712114.1,16550000,16577000,218,2011452,0.00010837941944426216,5.600067341533385
NW_026712324.1,3667000,3694000,501,349846,0.00143205867724656,12.882857847331207
NW_026712309.1,5666000,5693000,294,613696,0.00047906455313379915,7.577850477929285
NW_026712286.1,11415000,11442000,231,618894,0.0003732464687006175,5.129331955873701
NW_026712346.1,13978000,14005000,275,1400834,0.00019631162578863734,7.952566386007955
NW_026712346.1,16275000,16342000,193,1400834,0.00013777506828075274,5.445888995529839
NW_026712114.1,47881000,47908000,524,2011452,0.0002605083293063916,14.156419235607222
NW_026712249.1,36847000,36875000,287,2422215,0.00011848659181781963,6.579599114724135
NW_026712296.1,9784000,9811000,271,751435,0.0003606433024812525,5.756959823730198
NW_026712245.1,4499000,4527000,264,722724,0.0003652846729871984,6.4675864214852075
NW_026712318.1,6808000,6834000,407,367490,0.001107513129608969,10.060784587038205
NW_026712346.1,16275000,16376000,179,1400834,0.00012778102187696757,5.017919684960405
NW_026712409.1,12828000,12854000,528,1663082,0.00031748284209678174,11.791667214740878
NW_026712346.1,11501000,11528000,220,1400834,0.00015704930063090988,6.271258380199463
NW_026712346.1,21715000,21741000,312,1400834,0.00022272446271292672,9.083628135370033
NW_026712299.1,5624000,5651000,239,1463663,0.0001632889538097226,5.672627872673905
NW_026712258.1,9188000,9215000,314,638229,0.0004919864186679076,8.884600794816793
NW_026712315.1,3198000,3224000,480,603245,0.0007956966075143598,11.274192201999746
NW_026712328.1,13032000,13059000,228,1389102,0.00016413481515396277,6.83125709859158
NW_026712155.1,13069000,13097000,249,1101798,0.0002259942385083291,5.334752748398528
NW_026712115.1,1676000,1704000,230,1124207,0.0002045886567153558,6.268701622457879
NW_026712133.1,3785000,3807000,329,920527,0.00035740396533724705,10.256094126831039
NW_026712363.1,8976000,9003000,208,1168755,0.00017796715308169805,5.753735502584945
NW_026712249.1,37256000,37283000,465,2422215,0.00019197304946092728,10.974579977118811
NW_026712409.1,20745000,20773000,307,1663082,0.0001845970312949091,6.624742195092503
NW_026712114.1,3249000,3276000,223,2011452,0.00011086518594527734,5.739877013005179
NW_026712312.1,3388000,3415000,259,457569,0.0005660348493888354,6.231001328368873
NW_026712346.1,439000,466000,198,1400834,0.0001413443705678189,5.598735177876066
NW_026712249.1,30267000,30292000,314,2422215,0.00012963341404458316,7.246253515199731
NW_026712346.1,6370000,6394000,189,1400834,0.00013491962645109984,5.3236120496528585
NW_026712258.1,9602000,9629000,277,638229,0.0004340134967229631,7.7856469323808195
NW_026712245.1,10612000,10638000,437,722724,0.0006046568261189611,11.041639876039312
NW_026712318.1,5516000,5599000,240,367490,0.0006530789953468122,5.730864183981397
NW_026712296.1,7632000,7659000,328,751435,0.00043649816684077796,7.077480861995547
NW_026712155.1,1967000,1994000,368,1101798,0.00033399951715287193,8.13815610014718
NW_026712299.1,26356000,26381000,270,1463663,0.00018446869258838955,6.473174680357109
NW_026712324.1,1734000,1761000,249,349846,0.0007117417377932004,6.151954880405498
NW_026712321.1,6603000,6630000,357,473449,0.000754041089959003,8.391957255438545
NW_026712311.1,2781000,2808000,346,645881,0.0005357023971908138,7.820404783196334
NW_026712115.1,12124000,12151000,470,1124207,0.00041807247241833575,13.290718171235396
NW_026712435.1,20523000,20550000,238,1177077,0.00020219577818613395,6.325582931547975
NW_026712340.1,4937000,4964000,219,446560,0.0004904156216409889,5.033352477519753
NW_026712299.1,28767000,28794000,283,1463663,0.00019335051852783052,6.808887857772644
